block,best_epoch,epochs_ran,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,7,11,2,0.2691,0.28685,0.017749999999999988,2.769881832122803,2.6933137557983398,0.07656807632446316,0.28685,0.28685,0.0,2.6933137557983398,2.6933137557983398,0.0,0.3210950493812561,0.0,0.0,0.0,833.1850604107603
1,7,11,1,0.3547,0.3627,0.008000000000000007,2.3325215648651123,2.3050187036514282,0.02750286121368406,0.3627,0.3627,0.0,2.3050187036514282,2.3050187036514282,0.0,0.22573904693126678,0.0,0.0,0.0,836.672862328589
