method,dataset,seed,epoch,global_epoch,elapsed_time,soft_acc,discrete_acc,soft_loss,discrete_loss,native_acc,native_loss,selection_confidence,tau,block,block_elapsed_time
gumbel_st,cifar10_small,0,14,14,1.3425016649998724,0.118,0.122,50.35875,930.888875,0.118,50.35875,0.2399381399154663,1.0,,
gumbel_st,cifar10_small,0,15,15,1.4446864170022309,0.1,0.122,107.6976796875,968.269875,0.1,107.6976796875,0.2394028753042221,1.0,,
gumbel_st,cifar10_small,0,16,16,1.5491982949897647,0.11,0.12,79.973484375,1069.6805,0.11,79.973484375,0.23893216252326965,1.0,,
gumbel_st,cifar10_small,0,17,17,1.6431494751013815,0.104,0.114,79.1540859375,1043.0895,0.104,79.1540859375,0.23834872245788574,1.0,,
gumbel_st,cifar10_small,0,18,18,1.7550626371521503,0.1,0.108,106.641578125,996.876875,0.1,106.641578125,0.23773539066314697,1.0,,
gumbel_st,cifar10_small,0,19,19,1.8792531420476735,0.1,0.126,121.8929375,982.27975,0.1,121.8929375,0.2373172640800476,1.0,,
gumbel_st,cifar10_small,0,20,20,2.0135201551020145,0.126,0.106,131.836609375,992.88425,0.126,131.836609375,0.23705017566680908,1.0,,
hard_st_cage,cifar10_small,0,1,1,0.08726015710271895,0.1,0.12,45.7359453125,618.5105625,0.12,618.5105625,0.24313974380493164,2.927526631134735,,
hard_st_cage,cifar10_small,0,2,2,0.1720415740273893,0.1,0.148,38.0950234375,539.543125,0.148,539.543125,0.2382899969816208,2.8678065052228496,,
hard_st_cage,cifar10_small,0,3,3,0.2567051900550723,0.1,0.168,40.00223046875,544.3215,0.168,544.3215,0.2340857833623886,2.818736217371816,,
hard_st_cage,cifar10_small,0,4,4,0.34136275597848,0.1,0.172,40.2233828125,551.314875,0.172,551.314875,0.23042619228363037,2.7784965001101853,,
hard_st_cage,cifar10_small,0,5,5,0.4262591190636158,0.1,0.182,41.0797421875,535.3218125,0.182,535.3218125,0.22703836858272552,2.7456310402660526,,
hard_st_cage,cifar10_small,0,6,6,0.5113785250578076,0.1,0.148,40.4009765625,661.104125,0.148,661.104125,0.2239769697189331,2.718899275663431,,
hard_st_cage,cifar10_small,0,7,7,0.5970336419995874,0.1,0.182,45.2594921875,567.136125,0.182,567.136125,0.2211930751800537,2.6973020223808053,,
hard_st_cage,cifar10_small,0,8,8,0.6815139839891344,0.1,0.17,35.6832890625,566.709875,0.17,566.709875,0.21855370700359344,2.6799715698768853,,
hard_st_cage,cifar10_small,0,9,9,0.7776801870204508,0.1,0.186,37.308453125,528.6943125,0.186,528.6943125,0.2160886973142624,2.6662379346306206,,
hard_st_cage,cifar10_small,0,10,10,0.8986974169965833,0.1,0.17,37.5139921875,485.5490625,0.17,485.5490625,0.21389810740947723,2.6554487328730643,,
hard_st_cage,cifar10_small,0,11,11,1.018771231872961,0.1,0.18,37.2111015625,507.51509375,0.18,507.51509375,0.21186000108718872,2.647100426520151,,
hard_st_cage,cifar10_small,0,12,12,1.1401291899383068,0.1,0.16,34.5565546875,576.7186875,0.16,576.7186875,0.20994417369365692,2.6407816220550244,,
hard_st_cage,cifar10_small,0,13,13,1.2482409270014614,0.1,0.17,34.30780859375,503.30571875,0.17,503.30571875,0.20820747315883636,2.636107110681019,,
hard_st_cage,cifar10_small,0,14,14,1.346053906949237,0.1,0.158,39.4316171875,565.9396875,0.158,565.9396875,0.20654764771461487,2.6328004002408885,,
hard_st_cage,cifar10_small,0,15,15,1.4422690400388092,0.1,0.216,40.3041328125,525.8986875,0.216,525.8986875,0.2048923671245575,2.6306456824060866,,
hard_st_cage,cifar10_small,0,16,16,1.537371737882495,0.1,0.174,40.70051171875,502.7338125,0.174,502.7338125,0.2033991813659668,2.629434074775801,,
hard_st_cage,cifar10_small,0,17,17,1.6359052890911698,0.1,0.188,39.1307109375,586.7025,0.188,586.7025,0.20207802951335907,2.6289517499864865,,
hard_st_cage,cifar10_small,0,18,18,1.7251914620865136,0.1,0.192,46.1494609375,653.710875,0.192,653.710875,0.20094899833202362,2.629014552444657,,
hard_st_cage,cifar10_small,0,19,19,1.8096906640566885,0.1,0.168,41.0107109375,535.748875,0.168,535.748875,0.19982770085334778,2.629520029008183,,
hard_st_cage,cifar10_small,0,20,20,1.893745909910649,0.1,0.194,39.3454765625,540.1341875,0.194,540.1341875,0.1988588273525238,2.630355512455406,,
block_relaxed,cifar10_small,0,1,1,0.03727135504595935,0.166,0.146,167.47853125,720.3049375,,,,1.0,0,0.03635231498628855
block_relaxed,cifar10_small,0,2,2,0.07143818703480065,0.172,0.142,147.2724375,693.1106875,,,,1.0,0,0.07051825895905495
block_relaxed,cifar10_small,0,3,3,0.1096713780425489,0.194,0.132,132.66665625,711.3065625,,,,1.0,0,0.10875126207247376
block_relaxed,cifar10_small,0,4,4,0.14755257195793092,0.214,0.126,123.4120625,689.1105,,,,1.0,0,0.14663251698948443
block_relaxed,cifar10_small,0,5,5,0.1853738809004426,0.214,0.114,118.891921875,705.528125,,,,1.0,0,0.1844538920558989
block_relaxed,cifar10_small,0,6,6,0.2231740348506719,0.21,0.13,111.3060390625,662.3166875,,,,1.0,0,0.22225398500449955
block_relaxed,cifar10_small,0,7,7,0.26057986496016383,0.216,0.126,109.673,652.735875,,,,1.0,0,0.2596598179079592
block_relaxed,cifar10_small,0,1,8,0.31033761496655643,0.106,0.13,37.70286328125,402.6250625,,,,1.0,1,0.03384953201748431
block_relaxed,cifar10_small,0,2,9,0.3420054130256176,0.126,0.128,30.162576171875,461.91625,,,,1.0,1,0.06551732821390033
block_relaxed,cifar10_small,0,3,10,0.3734711869619787,0.146,0.132,26.2256328125,483.0451875,,,,1.0,1,0.09698309609666467
block_relaxed,cifar10_small,0,4,11,0.4047977109439671,0.144,0.148,24.861072265625,415.96925,,,,1.0,1,0.1283096361439675
block_relaxed,cifar10_small,0,5,12,0.4361054408363998,0.156,0.158,23.36411328125,406.9763125,,,,1.0,1,0.15961732901632786
block_relaxed,cifar10_small,0,6,13,0.4674255100544542,0.164,0.148,22.93341015625,378.4,,,,1.0,1,0.19093744410201907
block_relaxed,cifar10_small,0,7,14,0.4987776018679142,0.182,0.16,20.59820703125,381.7579375,,,,1.0,1,0.22228956315666437
block_relaxed,cifar10_small,0,1,15,0.5545469878707081,0.108,0.1,22.218431640625,402.99815625,,,,1.0,2,0.033106226939707994
block_relaxed,cifar10_small,0,2,16,0.5861306020524353,0.11,0.1,9.270728515625,425.2238125,,,,1.0,2,0.06468970002606511
block_relaxed,cifar10_small,0,3,17,0.6175457020290196,0.126,0.1,6.90082470703125,422.84675,,,,1.0,2,0.09610477788373828
block_relaxed,cifar10_small,0,4,18,0.6488878489471972,0.118,0.1,6.680029296875,418.9755625,,,,1.0,2,0.12744703493081033
block_relaxed,cifar10_small,0,5,19,0.6801474839448929,0.12,0.1,6.375412109375,421.367,,,,1.0,2,0.15870661288499832
block_relaxed,cifar10_small,0,6,20,0.7114182868972421,0.116,0.1,6.8123720703125,381.9080625,,,,1.0,2,0.18997740396298468
block_hard_refit,cifar10_small,0,1,1,0.037160761188715696,0.166,0.146,167.47853125,720.3049375,,,,1.0,0,0.03627108898945153
block_hard_refit,cifar10_small,0,2,2,0.07143357605673373,0.172,0.142,147.2724375,693.1106875,,,,1.0,0,0.07054376183077693
block_hard_refit,cifar10_small,0,3,3,0.10537242097780108,0.194,0.132,132.66665625,711.3065625,,,,1.0,0,0.10448257788084447
block_hard_refit,cifar10_small,0,4,4,0.13979046908207238,0.214,0.126,123.4120625,689.1105,,,,1.0,0,0.13890057196840644
block_hard_refit,cifar10_small,0,5,5,0.17423160513862967,0.214,0.114,118.891921875,705.528125,,,,1.0,0,0.17334174388088286
block_hard_refit,cifar10_small,0,6,6,0.20820283819921315,0.21,0.13,111.3060390625,662.3166875,,,,1.0,0,0.2073129857890308
block_hard_refit,cifar10_small,0,7,7,0.24216371518559754,0.216,0.126,109.673,652.735875,,,,1.0,0,0.24127388978376985
block_hard_refit,cifar10_small,0,1,8,0.7832082042004913,0.154,0.12,154.20921875,783.494875,,,,1.0,1,0.03381006605923176
block_hard_refit,cifar10_small,0,2,9,0.8148847850970924,0.172,0.13,134.73884375,747.4946875,,,,1.0,1,0.06548655615188181
block_hard_refit,cifar10_small,0,3,10,0.8463449580594897,0.186,0.158,123.0045078125,734.08425,,,,1.0,1,0.09694672399200499
block_hard_refit,cifar10_small,0,4,11,0.8779032060410827,0.188,0.152,115.908984375,712.502125,,,,1.0,1,0.12850498710758984
block_hard_refit,cifar10_small,0,5,12,0.9092505930457264,0.202,0.158,107.4271015625,664.5188125,,,,1.0,1,0.15985236107371747
block_hard_refit,cifar10_small,0,6,13,0.9406774241942912,0.182,0.162,98.630703125,692.701375,,,,1.0,1,0.19127921015024185
block_hard_refit,cifar10_small,0,7,14,0.9721923971083015,0.18,0.146,95.965703125,694.3095,,,,1.0,1,0.22279414301738143
block_hard_refit,cifar10_small,0,1,15,1.5056583741679788,0.106,0.13,149.625328125,752.921,,,,1.0,2,0.03378393896855414
block_hard_refit,cifar10_small,0,2,16,1.5373017091769725,0.126,0.136,129.125390625,754.29775,,,,1.0,2,0.06542728492058814
block_hard_refit,cifar10_small,0,3,17,1.5688646950293332,0.124,0.144,114.2903125,776.8958125,,,,1.0,2,0.09699029987677932
block_hard_refit,cifar10_small,0,4,18,1.6002260940149426,0.136,0.136,103.007515625,779.8933125,,,,1.0,2,0.1283516890835017
block_hard_refit,cifar10_small,0,5,19,1.6316159861162305,0.146,0.12,94.8747109375,800.865375,,,,1.0,2,0.159741590032354
block_hard_refit,cifar10_small,0,6,20,1.6629642799962312,0.154,0.126,90.83934375,822.863125,,,,1.0,2,0.19108987390063703
