block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,17,4,0.8777777777777778,0.8777777777777778,0.0,1.0539991590711806,0.9392790617766203,0.11472009729456023,0.8666666666666667,0.8666666666666667,0.0,0.9441613656503183,0.9441613656503183,0.0,0.32434120774269104,0.6611328125,0.04257812723517418,0.0,9.151046165992739
1,21,1,0.9,0.9148148148148149,0.014814814814814836,0.7151326497395833,0.6602727819372106,0.05485986780237273,0.9,0.9,0.0,0.6638850459346065,0.6638850459346065,0.0,0.24875697493553162,0.8017578125,0.04921875149011612,0.0,8.866044457012322
