dataset,method,comparison,n_rows,mean_abs_diff_mean,mean_abs_diff_std,max_abs_diff_mean,max_abs_diff_std,mse_mean,mse_std,binary_flip_ratio_mean,binary_flip_ratio_std,soft_inactive_ratio_mean,soft_inactive_ratio_std,hard_inactive_ratio_mean,hard_inactive_ratio_std
cifar10_small,block_hard_refit,full_soft_vs_discrete,3,0.4417947630087535,0.033596887204831345,0.6227804025014242,0.10754011501531308,0.1999136507511139,0.028294869857230297,0.1721474975347519,0.14990288708687005,0.0,0.0,0.29749999940395355,0.14164629037360726
cifar10_small,block_hard_refit,path_soft_vs_discrete,3,0.13395467400550842,0.23201630128886655,0.1666655639807383,0.2886732246867602,0.055507004261016846,0.09614095155602334,0.0,0.0,0.18041666597127914,0.11159414998238053,0.29749999940395355,0.14164629037360726
cifar10_small,block_relaxed,full_soft_vs_discrete,3,0.4519911805788676,0.0296484781157789,0.6968318025271097,0.02994187888616969,0.210127462943395,0.024366208236026362,0.271521657705307,0.08771127912496414,0.0,0.0,0.22166667381922403,0.09541917440717515
cifar10_small,dlgn,full_soft_vs_discrete,3,0.44718167185783386,0.03742010541902525,0.7159706552823385,0.01607565144879731,0.20671010514100394,0.02982075092066503,0.26583124697208405,0.08994946575525946,0.0,0.0,0.20729167262713113,0.09485255103804133
cifar10_small,dlgn_anneal,full_soft_vs_discrete,3,0.2612103968858719,0.07223248207142584,0.8178370594978333,0.09594105888638202,0.10241877784331639,0.03796381024750211,0.11216375107566516,0.0658573249843313,0.00020833332867672047,0.000360843910178026,0.21104166408379874,0.10189096760454619
cifar10_small,gumbel_st,full_soft_vs_discrete,3,0.4498247603575389,0.03338132464552547,0.7096859415372213,0.02508068569492714,0.20854350427786508,0.02720723233707854,0.2682887514432271,0.08941970692768184,0.0,0.0,0.20874999711910883,0.10105497910937124
cifar10_small,hard_st_cage,full_soft_vs_discrete,3,0.4900907079378764,0.004166703512086223,0.5895475745201111,0.03429241420273692,0.24110248684883118,0.0034009285699138996,0.3670995831489563,0.028253984769076146,0.0,0.0,0.25854166597127914,0.14375588842395937
