dataset,method,n_rows,path_acc_gap_mean,path_acc_gap_std,path_loss_gap_mean,path_loss_gap_std,hard_prefix_acc_mean,hard_prefix_acc_std,hard_prefix_loss_mean,hard_prefix_loss_std,elapsed_time_mean,elapsed_time_std,prefix_reaches_target_mean,prefix_reaches_target_std,argmax_refit_mse_mean,argmax_refit_mse_std,truth_refit_mse_mean,truth_refit_mse_std,refit_mse_delta_mean,refit_mse_delta_std,op_change_ratio_mean,op_change_ratio_std
cifar10_small,block_hard_refit,3,0.038000000000000006,0.027999999999999997,490.2897135416667,60.83523344965968,0.152,0.011135528725660053,589.1157291666667,69.93170453630358,1.4544435030935954,0.707782120302792,0.0,0.0,0.1825640057683146,0.0022663182110188628,0.16797536432626659,0.0018466210098286803,0.014588641442048042,0.0004958045850205031,0.6064583460489908,0.09193308823436398
cifar10_small,block_relaxed,3,0.04733333333333333,0.04300387579432036,783.7402236328126,241.70060585806598,0.124,0.011135528725660046,829.43475,191.7090759589009,0.4954536270039777,0.2270282341326437,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0
