dataset,method,n_rows,block,path_acc_gap_mean,path_acc_gap_std,path_loss_gap_mean,path_loss_gap_std,hard_prefix_acc_mean,hard_prefix_acc_std,hard_prefix_loss_mean,hard_prefix_loss_std,elapsed_time_mean,elapsed_time_std,prefix_reaches_target_mean,prefix_reaches_target_std,argmax_refit_mse_mean,argmax_refit_mse_std,truth_refit_mse_mean,truth_refit_mse_std,refit_mse_delta_mean,refit_mse_delta_std,op_change_ratio_mean,op_change_ratio_std
cifar10_small,block_hard_refit,1,0,0.066,0.0,545.838875,0.0,0.15,0.0,655.511875,0.0,0.7417975980788469,0.0,0.0,0.0,0.18210560910985804,0.0,0.1673346533079166,0.0,0.014770955801941432,0.0,0.5087500214576721,0.0
cifar10_small,block_hard_refit,1,1,0.038000000000000006,0.0,499.75279687499994,0.0,0.142,0.0,595.7185,0.0,1.4642734681256115,0.0,0.0,0.0,0.1850244823435787,0.0,0.1700570052175317,0.0,0.014967477126047013,0.0,0.6193749904632568,0.0
cifar10_small,block_hard_refit,1,2,0.010000000000000009,0.0,425.27746875,0.0,0.164,0.0,516.1168125,0.0,2.1572594430763274,0.0,0.0,0.0,0.1805619258515071,0.0,0.16653443445335142,0.0,0.014027491398155678,0.0,0.6912500262260437,0.0
cifar10_small,block_relaxed,1,0,0.09,0.0,543.062875,0.0,0.126,0.0,652.735875,0.0,0.26427579298615456,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0
cifar10_small,block_relaxed,1,1,0.04799999999999999,0.0,781.70654296875,0.0,0.134,0.0,802.30475,0.0,0.5039938359986991,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0
cifar10_small,block_relaxed,1,2,0.0040000000000000036,0.0,1026.4512529296876,0.0,0.112,0.0,1033.263625,0.0,0.7180912520270795,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0
