block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,29,7,0.8296296296296296,0.8185185185185185,0.011111111111111072,1.2992555971498843,1.240176052517361,0.059079544632523184,0.8185185185185185,0.8185185185185185,0.0,1.240176052517361,1.240176052517361,0.0,0.3210819661617279,0.0,0.0,0.0,7.31572803700692
1,35,1,0.8740740740740741,0.8703703703703703,0.0037037037037037646,1.0337840892650463,0.9827806260850694,0.05100346317997684,0.8703703703703703,0.8703703703703703,0.0,0.9827806260850694,0.9827806260850694,0.0,0.25001493096351624,0.0,0.0,0.0,7.487945826986106
