best_epoch,block,block_train_seconds,changed_truth_ratio,changed_wiring_ratio,epochs_ran,epochs_to_90pct_best,post_refit_acc_gap,post_refit_hard_acc,post_refit_hard_loss,post_refit_loss_gap,post_refit_soft_acc,post_refit_soft_loss,pre_refit_acc_gap,pre_refit_hard_acc,pre_refit_hard_loss,pre_refit_loss_gap,pre_refit_soft_acc,pre_refit_soft_loss,refit_address_coverage,refit_bit_error
19,0,1512.1976865140023,0.0,0.0,20,2,0.0,0.2905,2.6851979675292967,0.0,0.2905,2.6851979675292967,0.01469999999999999,0.2905,2.6851979675292967,0.036102246093750345,0.2758,2.721300213623047,0.0,0.3141413629055023
12,1,1214.8182407579734,0.0,0.0,16,1,0.0,0.36275,2.309064157867432,0.0,0.36275,2.309064157867432,0.0013999999999999568,0.36275,2.309064157867432,0.001713515090942419,0.36415,2.3073506427764894,0.0,0.22372755408287048
10,2,1057.8160087529686,0.0,0.0,14,1,0.0,0.38545,2.172180316734314,0.0,0.38545,2.172180316734314,9.999999999998899e-05,0.38545,2.172180316734314,0.0016839948654174819,0.38555,2.1704963218688964,0.0,0.1804630309343338
18,3,1521.4840764499968,0.0,0.0,20,1,0.0,0.39935,2.117504776573181,0.0,0.39935,2.117504776573181,4.999999999999449e-05,0.39935,2.117504776573181,0.014410891914367507,0.3994,2.1030938846588136,0.0,0.15909601747989655
