method,dataset,soft_acc,discrete_acc,acc_gap,soft_loss,discrete_loss,loss_gap,train_time,epochs_to_target,unused_gate_ratio,activation_inactive_gate_ratio,constant_gate_ratio,wire_gate_ratio,inverted_literal_gate_ratio,literal_gate_ratio,nontrivial_gate_ratio,selected_function_count,selected_function_coverage,gate_count,predicate_count,depth,fanout_max,state_entropy,state_constant_ratio,state_duplicate_ratio,state_flip_rate,layer_gap_max_mae,layer_gap_max_flip_ratio,layer_gap_final_flip_ratio,gate_entropy,gate_confidence,gate_entropy_scope,scoped_gate_entropy,scoped_gate_confidence,gate_nontrivial_probability_mass,hard_carrier_acc,hard_bit_acc,hard_path_acc_gap,hard_carrier_loss,hard_bit_loss,hard_path_loss_gap,bit_exact_verified,message_mode,message_levels,input_patch_bits,state_storage_bits_per_token,trainable_parameters,strict_runtime_audit_operations,strict_runtime_floating_tensor_count,strict_runtime_exact_logits
bitstate_progressive_hard_st_count_message,cifar10,0.179,0.2045,0.025499999999999995,2.2099263916015626,2.1612436218261717,0.04868276977539088,129.36625949901645,7,0.00787927396595478,0.0013354700854700855,0.0002670940170940171,0.9479834401709402,0.02483974358974359,0.9728231837606838,0.026909722222222224,16,1.0,14976,3904,9,232,0.8874628320336342,0.0084309900412336,0.0013020833721384406,0.1426350399851799,0.44270253548255334,0.2598358154296875,0.2598358154296875,0.17297695577144623,0.9022107720375061,all,0.17297695577144623,0.9022107720375061,0.07849790155887604,0.2045,0.2045,0.0,2.1612436218261717,2.1612436218261717,0.0,True,count_threshold_hybrid,5,192,4096,247424,217,0,True
