dataset,method,acc_gap_mean,path_acc_gap_mean,discrete_acc_mean,unused_gate_ratio_mean,train_time_mean,time_to_target_mean,n_target_hits,target_hit_rate,dlgn_target_hit_rate,gap_delta_vs_dlgn,path_gap_delta_vs_dlgn,speedup_vs_dlgn,target_speedup_vs_dlgn,unused_delta_vs_dlgn,gap_reduction_vs_dlgn,path_gap_reduction_vs_dlgn,unused_reduction_vs_dlgn,gap_delta_vs_gumbel,path_gap_delta_vs_gumbel
digits,block_hard_refit,0.1422222222222222,0.45999999999999996,0.24444444444444444,0.9890625,2.696706775110215,nan,0,0.0,0.0,-0.36000000000000015,-0.04222222222222238,4.665038195199134,nan,0.19843749999999993,0.7168141592920355,0.08407079646017729,-0.25098814229249,0.12888888888888886,0.44666666666666666
digits,block_hard_task_refit,0.017777777777777767,0.36888888888888893,0.11777777777777777,0.9828125,4.544351511867717,nan,0,0.0,0.0,-0.48444444444444457,-0.13333333333333341,2.7683246056753625,nan,0.19218749999999996,0.9646017699115045,0.2654867256637169,-0.2430830039525691,0.004444444444444431,0.3555555555555556
digits,block_relaxed,0.031111111111111117,0.031111111111111117,0.10444444444444445,0.978125,2.6840451129246503,nan,0,0.0,0.0,-0.47111111111111126,-0.47111111111111126,4.687044955601908,nan,0.1875,0.9380530973451328,0.9380530973451328,-0.23715415019762845,0.01777777777777778,0.01777777777777778
digits,dlgn,0.5022222222222223,0.5022222222222223,0.42,0.790625,12.580240107141435,nan,0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.0,0.0,0.48888888888888904,0.48888888888888904
digits,dlgn_anneal,0.2088888888888889,0.2088888888888889,0.6933333333333334,0.709375,13.628969290060923,nan,0,0.0,0.0,-0.29333333333333345,-0.29333333333333345,0.9230514677522764,nan,-0.08125000000000004,0.5840707964601771,0.5840707964601771,0.10276679841897239,0.19555555555555557,0.19555555555555557
digits,gumbel_st,0.013333333333333336,0.013333333333333336,0.08222222222222222,0.996875,12.042941208928823,nan,0,0.0,0.0,-0.48888888888888904,-0.48888888888888904,1.0446152554339674,nan,0.20624999999999993,0.9734513274336284,0.9734513274336284,-0.2608695652173912,0.0,0.0
digits,hard_st_cage,0.2822222222222222,0.0,0.6488888888888888,0.83984375,11.85454175202176,nan,0,0.0,0.0,-0.22000000000000014,-0.5022222222222223,1.0612169049044775,nan,0.04921874999999998,0.4380530973451329,1.0,-0.06225296442687744,0.26888888888888884,-0.013333333333333336
