dataset,method,comparison,n_rows,mean_abs_diff_mean,mean_abs_diff_std,max_abs_diff_mean,max_abs_diff_std,mse_mean,mse_std,binary_flip_ratio_mean,binary_flip_ratio_std,soft_inactive_ratio_mean,soft_inactive_ratio_std,hard_inactive_ratio_mean,hard_inactive_ratio_std
digits,block_hard_refit,full_soft_vs_discrete,4,0.4476531073451042,0.02925685620818288,0.6247050613164902,0.03883553273998149,0.2048170454800129,0.024634899411288,0.19206250099011868,0.12956594863664164,0.014843749813735485,0.02968749962747097,0.5234375074505806,0.14235053067138506
digits,block_hard_refit,path_soft_vs_discrete,4,0.1002645194530487,0.2005290389060974,0.12497712671756744,0.2499542534351349,0.04160675033926964,0.08321350067853928,0.0,0.0,0.43437500298023224,0.11083843235904291,0.5234375074505806,0.14235053067138506
digits,block_hard_task_refit,full_soft_vs_discrete,4,0.45326144993305206,0.02405725950185535,0.7134974747896194,0.06856598834081697,0.21046382561326027,0.01950716080190678,0.2296996545046568,0.07553682219949417,0.014843749813735485,0.02968749962747097,0.7414062470197678,0.18616496287462328
digits,block_hard_task_refit,path_soft_vs_discrete,4,0.0990922749042511,0.1981845498085022,0.1934257447719574,0.3868514895439148,0.041296739131212234,0.08259347826242447,0.014128472656011581,0.028256945312023163,0.6945312470197678,0.14852519584012874,0.7414062470197678,0.18616496287462328
digits,block_relaxed,full_soft_vs_discrete,4,0.45697540044784546,0.026012292472124405,0.6909327805042267,0.009090375948774704,0.21418138593435287,0.021397749682773422,0.28510937467217445,0.07196305285637722,0.014843749813735485,0.02968749962747097,0.3890625014901161,0.06626671047449045
digits,dlgn,full_soft_vs_discrete,4,0.3816797286272049,0.10301654007236818,0.6818681359291077,0.023902932398229843,0.1653587743639946,0.06342656014733287,0.1805659681558609,0.10403290533451467,0.014843749813735485,0.02968749962747097,0.18984375149011612,0.043404511529679994
digits,dlgn_anneal,full_soft_vs_discrete,4,0.12872479017823935,0.07880978448064428,0.7358507066965103,0.08120136842416377,0.04679581127129495,0.030306672856793115,0.04956597229465842,0.03354509151725728,0.014843749813735485,0.02968749962747097,0.13593750074505806,0.023454853825509603
digits,gumbel_st,full_soft_vs_discrete,4,0.4672422409057617,0.01320152781528092,0.6383392065763474,0.023077128322469744,0.22236992046236992,0.01115240380961436,0.3074965253472328,0.04837795735529742,0.014843749813735485,0.02968749962747097,0.41875001043081284,0.09322771547651477
digits,hard_st_cage,full_soft_vs_discrete,4,0.4736610949039459,0.01726141293441636,0.6140615791082382,0.02845218511766673,0.2290313057601452,0.011429726136931294,0.3423524349927902,0.01669150517781479,0.015624999825377017,0.02920384497312678,0.39140624552965164,0.05250093238694343
