dataset,method,n_rows,path_acc_gap_mean,path_acc_gap_std,path_loss_gap_mean,path_loss_gap_std,hard_prefix_acc_mean,hard_prefix_acc_std,hard_prefix_loss_mean,hard_prefix_loss_std,elapsed_time_mean,elapsed_time_std,prefix_reaches_target_mean,prefix_reaches_target_std,argmax_refit_mse_mean,argmax_refit_mse_std,truth_refit_mse_mean,truth_refit_mse_std,refit_mse_delta_mean,refit_mse_delta_std,op_change_ratio_mean,op_change_ratio_std
digits,block_hard_refit,1,0.45999999999999996,0.0,183.8034033203125,0.0,0.24444444444444444,0.0,186.3509375,0.0,2.696003183024004,0.0,0.0,0.0,0.18167136745178142,0.0,0.1664493319171015,0.0,0.015222035534679906,0.0,0.824999988079071,0.0
digits,block_hard_task_refit,1,0.36888888888888893,0.0,67.16172200520835,0.0,0.11777777777777777,0.0,69.67923177083334,0.0,4.543633232824504,0.0,0.0,0.0,0.17501501739025116,0.0,0.16009029746055603,0.0,0.009797856211662292,0.0,0.8687499761581421,0.0
digits,block_relaxed,1,0.031111111111111117,0.0,404.0626098632813,0.0,0.10444444444444445,0.0,406.42663194444447,0.0,2.6830087988637388,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0
