method,dataset,soft_acc,discrete_acc,acc_gap,soft_loss,discrete_loss,loss_gap,train_time,epochs_to_target,unused_gate_ratio,activation_inactive_gate_ratio,constant_gate_ratio,wire_gate_ratio,inverted_literal_gate_ratio,literal_gate_ratio,nontrivial_gate_ratio,selected_function_count,selected_function_coverage,gate_count,predicate_count,depth,fanout_max,state_entropy,state_constant_ratio,state_duplicate_ratio,state_flip_rate,layer_gap_max_mae,layer_gap_max_flip_ratio,layer_gap_final_flip_ratio,gate_entropy,gate_confidence,gate_entropy_scope,scoped_gate_entropy,scoped_gate_confidence,gate_nontrivial_probability_mass,hard_carrier_acc,hard_bit_acc,hard_path_acc_gap,hard_carrier_loss,hard_bit_loss,hard_path_loss_gap,bit_exact_verified,message_mode,message_levels,input_patch_bits,state_storage_bits_per_token,trainable_parameters,strict_runtime_audit_operations,strict_runtime_floating_tensor_count,strict_runtime_exact_logits
bitstate_progressive_hard_st_count_message,cifar10,0.2065,0.211,0.004500000000000004,2.165930221557617,2.1593361053466795,0.006594116210937528,209.96196898599737,4,0.011952457949519157,0.0020699786324786325,0.00040064102564102563,0.9476495726495726,0.025440705128205128,0.9730902777777778,0.026509081196581196,16,1.0,14976,3904,9,228,0.8840763866901398,0.008126831497065723,0.00032552084303461015,0.14050219021737576,0.4450967568617601,0.2698333740234375,0.2698333740234375,0.17500491440296173,0.9010138511657715,all,0.17500491440296173,0.9010138511657715,0.07897411286830902,0.211,0.211,0.0,2.1593361053466795,2.1593361053466795,0.0,True,count_threshold_hybrid,5,192,4096,247424,217,0,True
