block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,20,8,0.7925925925925926,0.8,0.007407407407407418,1.3455919053819445,1.2727649830005787,0.07282692238136579,0.8,0.8,0.0,1.2727649830005787,1.2727649830005787,0.0,0.3211963176727295,0.0,0.0,0.0,7.504763389995787
1,35,1,0.8592592592592593,0.8740740740740741,0.014814814814814836,1.039253291377315,1.0020946361400462,0.03715865523726869,0.8740740740740741,0.8740740740740741,0.0,1.0020946361400462,1.0020946361400462,0.0,0.2596758306026459,0.0,0.0,0.0,7.3264813470013905
