synthesis_id,method_id,source_result_id,dataset,protocol_id,protocol_sha256,seed,source_hard_acc,post_synthesis_hard_acc,source_test_hard_acc,post_synthesis_test_hard_acc,source_gate_count,mapped_gate_count,gate_reduction,source_depth,mapped_depth,source_learned_payload_bits,mapped_payload_bits,payload_reduction,fanout_max,synthesis_runtime_s,export_vectors,export_exact,equivalence,tool,artifact,artifact_sha256,evidence
bitplane_argmax_abc_w672_s0,bitplane_lut_abc_dc2_k4,bitplane_argmax_w672_s0,sklearn_digits,bitplane_lut_digits_abc_dc2_k4_s012_v1,2b6dfdef720276ce349e3f79e6e86e7aef2dadd6c0f166728924d00805fd7628,0,0.8962963223457336,0.8962963223457336,0.855555534362793,0.855555534362793,320,312,0.025,2,3,17920,15378,0.141852678571,11,0.09327483712695539,257,true,abc_cec_equivalent,abc_1.01_strash_dc2_if_k4,../docs/repro/bitplane_lut_abc_20260724/abc/optimized_blif/v2_argmax_w672_s0.dc2_k4.blif,763ab3c8da5e785cbbe19c654a0257e5a5daa343f7204c0dc2cd27570d7746e3,../docs/repro/bitplane_lut_abc_20260724/README.md
bitplane_argmax_abc_w672_s1,bitplane_lut_abc_dc2_k4,bitplane_argmax_w672_s1,sklearn_digits,bitplane_lut_digits_abc_dc2_k4_s012_v1,2b6dfdef720276ce349e3f79e6e86e7aef2dadd6c0f166728924d00805fd7628,1,0.8703703880310059,0.8703703880310059,0.855555534362793,0.855555534362793,320,313,0.021875,2,3,17920,15502,0.134933035714,11,0.08678160794079304,257,true,abc_cec_equivalent,abc_1.01_strash_dc2_if_k4,../docs/repro/bitplane_lut_abc_20260724/abc/optimized_blif/v2_argmax_w672_s1.dc2_k4.blif,60ba15314bee525885e0265158e75fe5afe0b3481129f753143c1e917d0e79d7,../docs/repro/bitplane_lut_abc_20260724/README.md
bitplane_argmax_abc_w672_s2,bitplane_lut_abc_dc2_k4,bitplane_argmax_w672_s2,sklearn_digits,bitplane_lut_digits_abc_dc2_k4_s012_v1,2b6dfdef720276ce349e3f79e6e86e7aef2dadd6c0f166728924d00805fd7628,2,0.8740741014480591,0.8740741014480591,0.8481481671333313,0.8481481671333313,320,301,0.059375,2,3,17920,14914,0.167745535714,14,0.0848877418320626,257,true,abc_cec_equivalent,abc_1.01_strash_dc2_if_k4,../docs/repro/bitplane_lut_abc_20260724/abc/optimized_blif/v2_argmax_w672_s2.dc2_k4.blif,4eff970056c6787cb1977d687ec5f5be82e38466d13d555c786fee987f2a07a7,../docs/repro/bitplane_lut_abc_20260724/README.md
bitplane_argmax_abc_w832_s0,bitplane_lut_abc_dc2_k4,bitplane_argmax_w832_s0,sklearn_digits,bitplane_lut_digits_abc_dc2_k4_s012_v1,2b6dfdef720276ce349e3f79e6e86e7aef2dadd6c0f166728924d00805fd7628,0,0.9259259104728699,0.9259259104728699,0.9074074029922485,0.9074074029922485,640,582,0.090625,2,3,35840,31402,0.123828125,18,0.1196939810179174,257,true,abc_cec_equivalent,abc_1.01_strash_dc2_if_k4,../docs/repro/bitplane_lut_abc_20260724/abc/optimized_blif/v2_argmax_w832_s0.dc2_k4.blif,99938ad243378dab965a0b23b8f4cc76f81523a8cabb019c9a9a6fca235aa357,../docs/repro/bitplane_lut_abc_20260724/README.md
bitplane_argmax_abc_w832_s1,bitplane_lut_abc_dc2_k4,bitplane_argmax_w832_s1,sklearn_digits,bitplane_lut_digits_abc_dc2_k4_s012_v1,2b6dfdef720276ce349e3f79e6e86e7aef2dadd6c0f166728924d00805fd7628,1,0.9074074029922485,0.9074074029922485,0.8962963223457336,0.8962963223457336,640,606,0.053125,2,3,35840,32656,0.0888392857143,16,0.12629386293701828,257,true,abc_cec_equivalent,abc_1.01_strash_dc2_if_k4,../docs/repro/bitplane_lut_abc_20260724/abc/optimized_blif/v2_argmax_w832_s1.dc2_k4.blif,3f370826fd88f7e96842acdb525eab7caafc6f8fe7b0281e4fd5091cf1df258a,../docs/repro/bitplane_lut_abc_20260724/README.md
bitplane_argmax_abc_w832_s2,bitplane_lut_abc_dc2_k4,bitplane_argmax_w832_s2,sklearn_digits,bitplane_lut_digits_abc_dc2_k4_s012_v1,2b6dfdef720276ce349e3f79e6e86e7aef2dadd6c0f166728924d00805fd7628,2,0.9111111164093018,0.9111111164093018,0.8888888955116272,0.8888888955116272,640,600,0.0625,2,3,35840,32260,0.0998883928571,21,0.1174476349260658,257,true,abc_cec_equivalent,abc_1.01_strash_dc2_if_k4,../docs/repro/bitplane_lut_abc_20260724/abc/optimized_blif/v2_argmax_w832_s2.dc2_k4.blif,40e8d974de0990d43eb1f24e3142d78984507dc4bf8bc4a3bf3a0a3216ba32c0,../docs/repro/bitplane_lut_abc_20260724/README.md
