block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,18,5,0.8629629629629629,0.8703703703703703,0.007407407407407418,1.04771728515625,0.9575736716941551,0.09014361346209487,0.8444444444444444,0.8444444444444444,0.0,0.9803163881655093,0.9803163881655093,0.0,0.3189215660095215,0.6705078125,0.04296875,0.0,8.922994591994211
1,24,1,0.9074074074074074,0.9148148148148149,0.007407407407407418,0.6998324358904803,0.65876385724103,0.04106857864945024,0.8925925925925926,0.8925925925925926,0.0,0.6534596761067708,0.6534596761067708,0.0,0.2445380985736847,0.799609375,0.048828125,0.0,8.703982865001308
