dataset,seed,k,propagation,final_readout,calibration_mode,teacher_acc,candidate_acc,acc_gap_vs_teacher,teacher_loss,candidate_loss,loss_gap_vs_teacher,threshold_each_layer_acc,threshold_each_layer_loss,delta_acc_vs_threshold_each_layer,local_mae,local_mse,local_max_abs_error,layer_alignment_mae,final_layer_alignment_mae,original_gate_count,expanded_gate_count,gate_count_multiplier,representation_levels,representation_bits,depth,fanout_max,unused_gate_ratio,train_time,eval_time
cifar10_small,0,8,full_popcount,popcount,per_neuron,0.317,0.312,0.0050000000000000044,2.402818115234375,2.500560546875,0.09774243164062524,0.166,6.85992431640625,0.146,0.01829357398673892,0.0007402890187222511,0.06249675154685974,0.023812139179180195,0.029824832589285713,6160,49280,8,9,4,4,2,0.0,11.655895295087248,45.28365378291346
cifar10_small,0,8,full_popcount,final_threshold,per_neuron,0.317,0.225,0.092,2.402818115234375,5.8071787109375,3.4043605957031255,0.166,6.85992431640625,0.059,0.01829357398673892,0.0007402890187222511,0.06249675154685974,0.0948251173143263,0.3138767451298701,6160,49280,8,9,4,4,2,0.00016233766233766234,11.655895295087248,56.34425598895177
cifar10_small,0,16,full_popcount,popcount,per_neuron,0.317,0.308,0.009000000000000008,2.402818115234375,2.433878173828125,0.031060058593750384,0.165,6.96966259765625,0.143,0.009585237130522728,0.000196017947018845,0.03124988079071045,0.011970130504261364,0.014398800223214285,6160,98560,16,17,5,4,2,0.0,11.655895295087248,35.5085508399643
cifar10_small,0,16,full_popcount,final_threshold,per_neuron,0.317,0.23,0.087,2.402818115234375,5.75247705078125,3.3496589355468753,0.165,6.96966259765625,0.065,0.009585237130522728,0.000196017947018845,0.03124988079071045,0.0867597364549513,0.313557224025974,6160,98560,16,17,5,4,2,0.00016233766233766234,11.655895295087248,45.88437615404837
cifar10_small,0,32,full_popcount,popcount,per_neuron,0.317,0.309,0.008000000000000007,2.402818115234375,2.412109619140625,0.00929150390625022,0.165,6.98429541015625,0.144,0.004935532691888511,5.071468604000984e-05,0.015624642372131348,0.006036783827744521,0.007211304028003246,6160,197120,32,33,6,4,2,0.0,11.655895295087248,41.682156718103215
cifar10_small,0,32,full_popcount,final_threshold,per_neuron,0.317,0.227,0.09,2.402818115234375,5.7914736328125,3.388655517578125,0.165,6.98429541015625,0.062,0.004935532691888511,5.071468604000984e-05,0.015624642372131348,0.08259732023957488,0.3134534496753247,6160,197120,32,33,6,4,2,0.00016233766233766234,11.655895295087248,52.74583839601837
