method_id,seed,protocol_id,protocol_sha256,best_epoch,finite_curve,late_validation_drop,validation_soft_acc,validation_hard_acc,validation_acc_gap,validation_soft_loss,validation_hard_loss,validation_loss_gap,test_soft_acc,test_hard_acc,test_acc_gap,test_soft_loss,test_hard_loss,test_loss_gap,train_time_s,epochs_to_target,unused_gate_ratio,inactive_neuron_ratio,literal_gate_ratio,nontrivial_gate_ratio,state_entropy,state_constant_ratio,state_duplicate_ratio,state_flip_rate,max_layer_flip_ratio,merge_uses_message_ratio,merge_identity_state_ratio,message_change_vs_majority,gate_count,depth,fanout_max,trainable_parameters,strict_runtime_audit_operations,strict_runtime_floating_tensor_count,strict_runtime_exact_logits,deployment_payload_bytes,deployment_payload_sha256,deployment_tensor_inventory,source_files_sha256
bitstate_majority_control,0,bitstate_count_message_10k_8e_s012,d2e6aad30dd77d2aca41f2843578cb9459ec5c436a46ab1651a84c23c0b4d9a7,7,True,0.0020000000000000018,0.1945,0.2105,0.015999999999999986,2.2051831970214844,2.168987678527832,0.03619551849365221,0.1965,0.209,0.012499999999999983,2.183163116455078,2.167756271362305,0.015406845092773125,207.97228021099,7,0.010349893942475319,0.001201923076923077,0.9752938034188035,0.024505876068376068,0.8865299820899963,0.007153320766519755,0.0,0.14168311469256878,0.273779296875,0.0628662109375,0.933837890625,0.0,14976,9,228,247424,203,0,True,4590845,530759bd615c63092925787bb04b2ba4ca054c39987d21d8548b0a0b544c64fd,"{""bool"": 3904, ""int32"": 1138440, ""uint8"": 18884}","{""vit_lgn/bitstate/blocks.py"": ""1ed6c7f65a1e8fcb94127d226bebd554fe8a136875f81c9ab9263922d5815ee5"", ""vit_lgn/bitstate/boolean_executor.py"": ""1a7e4dab244a3d8189e0123ec5580f80c8f99e09f0d0317a27f03be56074b2bc"", ""vit_lgn/bitstate/encoder.py"": ""a2e7557137212c76cebbc5b9332662178bd0566afa87a2e87742a76c231cd7f7"", ""vit_lgn/bitstate/gates.py"": ""62dc531a58eb0a22f65e99cb8d50b5284156aa94f9eed38706eb04d677504be6"", ""vit_lgn/bitstate/model.py"": ""5065e15a130b8d8e90f731bd0579c5b5935d90afa396c870bed498ee008f10a7"", ""vit_lgn/bitstate/regularization.py"": ""981f8734c06345654085e6d7431abfb9ba9fc47b84953364fde2a6896e022efb"", ""vit_lgn/bitstate/train_bitstate.py"": ""7397be36777d53e7fc1093bc1f020f860a348a3174990ec89a6d1203fcaff034""}"
bitstate_majority_control,1,bitstate_count_message_10k_8e_s012,d2e6aad30dd77d2aca41f2843578cb9459ec5c436a46ab1651a84c23c0b4d9a7,7,True,0.0050000000000000044,0.1945,0.1925,0.0020000000000000018,2.1939350891113283,2.192635452270508,0.0012996368408204617,0.201,0.1955,0.005500000000000005,2.176831314086914,2.1798944396972657,0.0030631256103514914,158.24449435799033,,0.010216346941888332,0.0008012820512820513,0.9756276709401709,0.024238782051282052,0.8977974429726601,0.0057454429916106164,0.0013020833721384406,0.14048718474805355,0.2492706298828125,0.0640869140625,0.93310546875,0.0,14976,9,219,247424,203,0,True,4590845,5ef1205bec0c367474f8ad75436aec8f04b429feb0c085103efb1ff99047a8d7,"{""bool"": 3904, ""int32"": 1138440, ""uint8"": 18884}","{""vit_lgn/bitstate/blocks.py"": ""1ed6c7f65a1e8fcb94127d226bebd554fe8a136875f81c9ab9263922d5815ee5"", ""vit_lgn/bitstate/boolean_executor.py"": ""1a7e4dab244a3d8189e0123ec5580f80c8f99e09f0d0317a27f03be56074b2bc"", ""vit_lgn/bitstate/encoder.py"": ""a2e7557137212c76cebbc5b9332662178bd0566afa87a2e87742a76c231cd7f7"", ""vit_lgn/bitstate/gates.py"": ""62dc531a58eb0a22f65e99cb8d50b5284156aa94f9eed38706eb04d677504be6"", ""vit_lgn/bitstate/model.py"": ""5065e15a130b8d8e90f731bd0579c5b5935d90afa396c870bed498ee008f10a7"", ""vit_lgn/bitstate/regularization.py"": ""981f8734c06345654085e6d7431abfb9ba9fc47b84953364fde2a6896e022efb"", ""vit_lgn/bitstate/train_bitstate.py"": ""7397be36777d53e7fc1093bc1f020f860a348a3174990ec89a6d1203fcaff034""}"
bitstate_majority_control,2,bitstate_count_message_10k_8e_s012,d2e6aad30dd77d2aca41f2843578cb9459ec5c436a46ab1651a84c23c0b4d9a7,7,True,0.0015000000000000013,0.164,0.199,0.035,2.2111943893432615,2.1752600479125976,0.035934341430663874,0.1845,0.2055,0.02099999999999999,2.191998123168945,2.1690215835571287,0.02297653961181645,208.29376459500054,,0.007946047000586987,0.0009348290598290599,0.9737580128205129,0.02624198717948718,0.8898018151521683,0.006738281634170562,0.0,0.1406527105718851,0.25104522705078125,0.06201171875,0.9354248046875,0.0,14976,9,232,247424,203,0,True,4590845,9fb540720568dbc57af1d38de8739b0e01c6692c116fc9f0bd7c00a8b4b1ea31,"{""bool"": 3904, ""int32"": 1138440, ""uint8"": 18884}","{""vit_lgn/bitstate/blocks.py"": ""1ed6c7f65a1e8fcb94127d226bebd554fe8a136875f81c9ab9263922d5815ee5"", ""vit_lgn/bitstate/boolean_executor.py"": ""1a7e4dab244a3d8189e0123ec5580f80c8f99e09f0d0317a27f03be56074b2bc"", ""vit_lgn/bitstate/encoder.py"": ""a2e7557137212c76cebbc5b9332662178bd0566afa87a2e87742a76c231cd7f7"", ""vit_lgn/bitstate/gates.py"": ""62dc531a58eb0a22f65e99cb8d50b5284156aa94f9eed38706eb04d677504be6"", ""vit_lgn/bitstate/model.py"": ""5065e15a130b8d8e90f731bd0579c5b5935d90afa396c870bed498ee008f10a7"", ""vit_lgn/bitstate/regularization.py"": ""981f8734c06345654085e6d7431abfb9ba9fc47b84953364fde2a6896e022efb"", ""vit_lgn/bitstate/train_bitstate.py"": ""7397be36777d53e7fc1093bc1f020f860a348a3174990ec89a6d1203fcaff034""}"
bitstate_count_message_v0,0,bitstate_count_message_10k_8e_s012,d2e6aad30dd77d2aca41f2843578cb9459ec5c436a46ab1651a84c23c0b4d9a7,7,True,0.011499999999999982,0.2005,0.207,0.006499999999999978,2.191638313293457,2.1613080139160155,0.030330299377441694,0.2065,0.211,0.004500000000000004,2.165930221557617,2.1593361053466795,0.006594116210937528,209.96196898599737,4,0.011952457949519157,0.0020699786324786325,0.9730902777777778,0.026509081196581196,0.8840763866901398,0.008126831497065723,0.00032552084303461015,0.14050219021737576,0.2698333740234375,0.064208984375,0.9320068359375,0.12260165031139666,14976,9,228,247424,217,0,True,4591229,a35068ae3374da395fc446c6a319e5e40b584b3a8085d4a17d7d34674e449107,"{""bool"": 3904, ""int32"": 1138504, ""uint8"": 18884}","{""vit_lgn/bitstate/blocks.py"": ""1ed6c7f65a1e8fcb94127d226bebd554fe8a136875f81c9ab9263922d5815ee5"", ""vit_lgn/bitstate/boolean_executor.py"": ""1a7e4dab244a3d8189e0123ec5580f80c8f99e09f0d0317a27f03be56074b2bc"", ""vit_lgn/bitstate/encoder.py"": ""a2e7557137212c76cebbc5b9332662178bd0566afa87a2e87742a76c231cd7f7"", ""vit_lgn/bitstate/gates.py"": ""62dc531a58eb0a22f65e99cb8d50b5284156aa94f9eed38706eb04d677504be6"", ""vit_lgn/bitstate/model.py"": ""5065e15a130b8d8e90f731bd0579c5b5935d90afa396c870bed498ee008f10a7"", ""vit_lgn/bitstate/regularization.py"": ""981f8734c06345654085e6d7431abfb9ba9fc47b84953364fde2a6896e022efb"", ""vit_lgn/bitstate/train_bitstate.py"": ""7397be36777d53e7fc1093bc1f020f860a348a3174990ec89a6d1203fcaff034""}"
bitstate_count_message_v0,1,bitstate_count_message_10k_8e_s012,d2e6aad30dd77d2aca41f2843578cb9459ec5c436a46ab1651a84c23c0b4d9a7,8,True,0.0,0.1745,0.193,0.018500000000000016,2.2095969619750977,2.201112991333008,0.008483970642089833,0.1895,0.2125,0.022999999999999993,2.1906562728881838,2.1744253845214843,0.016230888366699503,129.0303353299969,,0.010416666977107525,0.0010683760683760685,0.9758279914529915,0.023971688034188036,0.8951673209667206,0.004842122609261423,0.0013020833721384406,0.1415779311209917,0.26038360595703125,0.0675048828125,0.92919921875,0.12339251775007981,14976,9,219,247424,217,0,True,4591229,f1bc9da7b5e7f9cd042966e3d62f7618623357b725e3d465b949e2435f0c0b44,"{""bool"": 3904, ""int32"": 1138504, ""uint8"": 18884}","{""vit_lgn/bitstate/blocks.py"": ""1ed6c7f65a1e8fcb94127d226bebd554fe8a136875f81c9ab9263922d5815ee5"", ""vit_lgn/bitstate/boolean_executor.py"": ""1a7e4dab244a3d8189e0123ec5580f80c8f99e09f0d0317a27f03be56074b2bc"", ""vit_lgn/bitstate/encoder.py"": ""a2e7557137212c76cebbc5b9332662178bd0566afa87a2e87742a76c231cd7f7"", ""vit_lgn/bitstate/gates.py"": ""62dc531a58eb0a22f65e99cb8d50b5284156aa94f9eed38706eb04d677504be6"", ""vit_lgn/bitstate/model.py"": ""5065e15a130b8d8e90f731bd0579c5b5935d90afa396c870bed498ee008f10a7"", ""vit_lgn/bitstate/regularization.py"": ""981f8734c06345654085e6d7431abfb9ba9fc47b84953364fde2a6896e022efb"", ""vit_lgn/bitstate/train_bitstate.py"": ""7397be36777d53e7fc1093bc1f020f860a348a3174990ec89a6d1203fcaff034""}"
bitstate_count_message_v0,2,bitstate_count_message_10k_8e_s012,d2e6aad30dd77d2aca41f2843578cb9459ec5c436a46ab1651a84c23c0b4d9a7,7,True,0.01100000000000001,0.184,0.2005,0.016500000000000015,2.2317476501464846,2.1812333831787107,0.050514266967773835,0.179,0.2045,0.025499999999999995,2.2099263916015626,2.1612436218261717,0.04868276977539088,129.36625949901645,7,0.00787927396595478,0.0013354700854700855,0.9728231837606838,0.026909722222222224,0.8874628320336342,0.0084309900412336,0.0013020833721384406,0.1426350399851799,0.2598358154296875,0.0682373046875,0.92822265625,0.1229540072954618,14976,9,232,247424,217,0,True,4591229,9f027ed6dd074eb2963dc0c400dc919d2dde9fc9cf75931cbdd7779a3e6890fd,"{""bool"": 3904, ""int32"": 1138504, ""uint8"": 18884}","{""vit_lgn/bitstate/blocks.py"": ""1ed6c7f65a1e8fcb94127d226bebd554fe8a136875f81c9ab9263922d5815ee5"", ""vit_lgn/bitstate/boolean_executor.py"": ""1a7e4dab244a3d8189e0123ec5580f80c8f99e09f0d0317a27f03be56074b2bc"", ""vit_lgn/bitstate/encoder.py"": ""a2e7557137212c76cebbc5b9332662178bd0566afa87a2e87742a76c231cd7f7"", ""vit_lgn/bitstate/gates.py"": ""62dc531a58eb0a22f65e99cb8d50b5284156aa94f9eed38706eb04d677504be6"", ""vit_lgn/bitstate/model.py"": ""5065e15a130b8d8e90f731bd0579c5b5935d90afa396c870bed498ee008f10a7"", ""vit_lgn/bitstate/regularization.py"": ""981f8734c06345654085e6d7431abfb9ba9fc47b84953364fde2a6896e022efb"", ""vit_lgn/bitstate/train_bitstate.py"": ""7397be36777d53e7fc1093bc1f020f860a348a3174990ec89a6d1203fcaff034""}"
