block,best_epoch,epochs_ran,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,30,30,14,0.1472,0.1432,0.0040000000000000036,3.817382341003418,3.7980567363739013,0.01932560462951649,0.1432,0.1432,0.0,3.7980567363739013,3.7980567363739013,0.0,0.36501243710517883,0.0,0.0,0.0,2599.6420132670028
1,26,30,6,0.1694,0.1708,0.0014000000000000123,3.624477144241333,3.6156758209228514,0.00880132331848138,0.1708,0.1708,0.0,3.6156758209228514,3.6156758209228514,0.0,0.2759335935115814,0.0,0.0,0.0,2375.4070089640154
