run_id,method,variant,dataset,seed,candidate_policy,context_length,votes_per_class,soft_acc,discrete_acc,acc_gap,soft_loss,discrete_loss,loss_gap,train_discrete_acc,validation_top5_acc,validation_perplexity,validation_bits_per_character,test_soft_acc,test_discrete_acc,test_acc_gap,test_top5_acc,test_perplexity,test_bits_per_character,unigram_validation_acc,bigram_validation_acc,trigram_validation_acc,train_time_s,epochs_to_target,epochs_ran,unused_gate_ratio,inactive_vote_ratio,gate_count,depth,fanout_max,hard_payload_bits,learned_logic_payload_bits,hard_payload_bytes,raw_source_ratio,vote_source_ratio,identity_source_ratio,truth_dictionary_ratio,final_vote_input_support_mean,class_input_support_mean,class_zero_support_count,class_zero_support_ratio,audit_ops,payload_sha256,protocol_sha256,source_bundle_sha256,core_source_bundle_sha256,prefix_blocks,prefix_payload_sha256,corpus_sha256,vocab_sha256,train_split_sha256,validation_split_sha256,test_split_sha256,evidence
full-causal-v64-d2-s0,bitplane_lut_sequence_causal_argmax,causal-v64-d2,tiny_shakespeare_char,0,sequence_causal,64,64,0.36415,0.36275,0.0013999999999999568,2.3073506427764894,2.309064136123657,0.0017134933471676383,0.39356,0.69575,10.065000775326126,3.3312753782801585,0.3561555308225326,0.35434244067066384,0.001813090151868757,0.6937313754353212,10.302933884390475,3.3649833155722906,0.15344999730587006,0.26785001158714294,0.38214999437332153,2728.7207847289974,3,20+16,0.04014423076923077,0.0776442289352417,8320,2,182,636928,565760,296885,0.12445913461538462,0.8755408653846154,0.1252704326923077,1.3395432692307692,10.316586538461538,186.15384615384616,0,0.0,63216,0e08a463f83a71ed9a5dd241dbcbc729a19f36d7f688f717de1d93e4ffc157f0,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,e201b7372b0a421a022e3289b82590d63c31b0b97d689a0d57774836551ceb8c,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,0,,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\full-causal-v64-d2-s0\result.json
full-causal-v64-d4-s0,bitplane_lut_sequence_causal_argmax,causal-v64-d4,tiny_shakespeare_char,0,sequence_causal,64,64,0.3994,0.39935,4.999999999999449e-05,2.1030938846588136,2.1175047687530517,0.014410884094238074,0.46825,0.73515,8.310375287124023,3.054913628938759,0.39415861846120703,0.3940329587477112,0.00012565971349581817,0.731285678382939,8.578798925841816,3.1007756774421606,0.15344999730587006,0.26785001158714294,0.38214999437332153,5309.371265493042,5,20+16+14+20,0.04603365384615385,0.07211538404226303,16640,4,182,1202688,1131520,564229,0.08616286057692307,0.9138371394230769,0.15815805288461537,1.1921875,65.27067307692307,397.83076923076925,0,0.0,113808,194cac077f7a160b42236c044cfc61c92bfcc5e1c66d6744962e5318cdefc3ff,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,f3c1a9742e8f91c0b9e24dcd4c0d315bc75be1425b8f64a8d06f759918e171e7,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,2,0e08a463f83a71ed9a5dd241dbcbc729a19f36d7f688f717de1d93e4ffc157f0,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\full-causal-v64-d4-s0\result.json
repeat-causal-v64-d2-s1,bitplane_lut_sequence_causal_argmax,causal-v64-d2,tiny_shakespeare_char,1,sequence_causal,64,64,0.35735,0.3618,0.0044500000000000095,2.3602095235824585,2.3219804191589355,0.03822910442352301,0.38771,0.6928,10.195846374406466,3.3499096357618727,0.34965712849603275,0.35559903780562235,0.005941909309589599,0.6940185976375974,10.468679956983776,3.3880076327075033,0.15344999730587006,0.26785001158714294,0.38214999437332153,1888.6413842649781,3,15+10,0.03653846153846154,0.09615384787321091,8320,2,181,636928,565760,296885,0.12536057692307692,0.8746394230769231,0.12890625,1.3557692307692308,10.341826923076923,198.24615384615385,0,0.0,63216,2e40f824e7450d1c9790c4583a6a40783ed6f03330af80feee7eb3cd24bf19a3,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,f3c1a9742e8f91c0b9e24dcd4c0d315bc75be1425b8f64a8d06f759918e171e7,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,0,,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\repeat-causal-v64-d2-s1\result.json
repeat-causal-v64-d4-s1,bitplane_lut_sequence_causal_argmax,causal-v64-d4,tiny_shakespeare_char,1,sequence_causal,64,64,0.4023,0.40295,0.0006499999999999839,2.1083071676254272,2.112770120048523,0.00446295242309569,0.46462,0.7342,8.271121579124395,3.048082974732384,0.3976950418267332,0.396258930815352,0.0014361110113811915,0.7322909560909058,8.513679009021713,3.0897826972581677,0.15344999730587006,0.26785001158714294,0.38214999437332153,4395.036057160993,5,15+10+14+19,0.04753605769230769,0.06850961595773697,16640,4,181,1202688,1131520,564229,0.08853665865384615,0.9114633413461538,0.15628004807692308,1.21328125,67.37860576923077,405.95384615384614,0,0.0,113808,2a29fbba27136f7584e373deabd20db893f87364aa2a2cd04453cc7c519977c6,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,f3c1a9742e8f91c0b9e24dcd4c0d315bc75be1425b8f64a8d06f759918e171e7,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,2,2e40f824e7450d1c9790c4583a6a40783ed6f03330af80feee7eb3cd24bf19a3,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\repeat-causal-v64-d4-s1\result.json
repeat-causal-v64-d2-s2,bitplane_lut_sequence_causal_argmax,causal-v64-d2,tiny_shakespeare_char,2,sequence_causal,64,64,0.3547,0.3627,0.008000000000000007,2.3325215648651123,2.3050187036514282,0.02750286121368406,0.38511,0.6973,10.024365742914213,3.3254390529142226,0.350895774243349,0.3546655656482246,0.0037697914048756,0.6954547086489785,10.264889575963421,3.3596462026975558,0.15344999730587006,0.26785001158714294,0.38214999437332153,1671.6000480949879,3,11+11,0.04194711538461538,0.08846154063940048,8320,2,170,636928,565760,296885,0.12418870192307692,0.875811298076923,0.1268028846153846,1.362139423076923,10.273798076923077,196.43076923076924,0,0.0,63216,9efe0ad4f8869574e65651acf55f8e4618bcb4215374ab49fdf006b2947c4aed,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,f3c1a9742e8f91c0b9e24dcd4c0d315bc75be1425b8f64a8d06f759918e171e7,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,0,,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\repeat-causal-v64-d2-s2\result.json
repeat-causal-v64-d4-s2,bitplane_lut_sequence_causal_argmax,causal-v64-d4,tiny_shakespeare_char,2,sequence_causal,64,64,0.40195,0.4041,0.0021500000000000408,2.091716973876953,2.0985961694717408,0.006879195594787557,0.46393,0.7407,8.154714036880824,3.0276342865254553,0.40096219437762537,0.4005134096865688,0.0004487846910565807,0.7360607474957814,8.393238549444407,3.0692275851240143,0.15344999730587006,0.26785001158714294,0.38214999437332153,4040.6885148622096,5,11+11+16+15,0.04669471153846154,0.0620192289352417,16640,4,170,1202688,1131520,564229,0.0869891826923077,0.9130108173076923,0.1565655048076923,1.212079326923077,66.29735576923076,410.9230769230769,0,0.0,113808,53302fa1ae404d5500255ae5656f28032473af079805a84c7b816900747ba107,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,f3c1a9742e8f91c0b9e24dcd4c0d315bc75be1425b8f64a8d06f759918e171e7,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,2,9efe0ad4f8869574e65651acf55f8e4618bcb4215374ab49fdf006b2947c4aed,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\repeat-causal-v64-d4-s2\result.json
