run_id,method,variant,dataset,seed,candidate_policy,context_length,votes_per_class,soft_acc,discrete_acc,acc_gap,soft_loss,discrete_loss,loss_gap,train_discrete_acc,validation_top5_acc,validation_perplexity,validation_bits_per_character,test_soft_acc,test_discrete_acc,test_acc_gap,test_top5_acc,test_perplexity,test_bits_per_character,unigram_validation_acc,bigram_validation_acc,trigram_validation_acc,train_time_s,epochs_to_target,epochs_ran,unused_gate_ratio,inactive_vote_ratio,gate_count,depth,fanout_max,hard_payload_bits,learned_logic_payload_bits,hard_payload_bytes,raw_source_ratio,vote_source_ratio,identity_source_ratio,truth_dictionary_ratio,final_vote_input_support_mean,class_input_support_mean,audit_ops,payload_sha256,protocol_sha256,source_bundle_sha256,core_source_bundle_sha256,prefix_blocks,prefix_payload_sha256,corpus_sha256,vocab_sha256,train_split_sha256,validation_split_sha256,test_split_sha256,evidence
smoke-mixed-v32-d2-s0,bitplane_lut_sequence_mixed_argmax,smoke-mixed-v32-d2,tiny_shakespeare_char,0,mixed,64,32,0.2308,0.25825,0.027449999999999974,2.94233236579895,2.763379954147339,0.17895241165161124,0.2881,0.60025,15.853336044140493,3.986714555940337,0.22672602592180374,0.25586112806519945,0.029135102143395708,0.593167701863354,16.16849181901514,4.015113206803154,0.15344999730587006,0.26785001158714294,0.38214999437332153,122.6843662429601,3,4+4,0.022115384615384617,0.19423076510429382,4160,2,18,304128,266240,151285,0.2084735576923077,0.7915264423076923,0.12337740384615385,1.1651442307692308,9.792307692307693,203.66153846153847,39192,7908c51011ac260294b6abdd83e62ae1f84e3d6644b341aa0fd8ba6b61a1df7c,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,e201b7372b0a421a022e3289b82590d63c31b0b97d689a0d57774836551ceb8c,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,0,,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,4035c0c06e69c05409c40191455b137b6240dffdbddc96ae2986e1ddd86843f4,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\smoke-mixed-v32-d2-s0\result.json
smoke-causal-v32-d2-s0,bitplane_lut_sequence_causal_argmax,smoke-causal-v32-d2,tiny_shakespeare_char,0,sequence_causal,64,32,0.2591,0.2899,0.030799999999999994,2.902787559509277,2.6991745735168458,0.20361298599243138,0.3157,0.61195,14.867454667845955,3.894085771706336,0.2579793918069867,0.2849962302085951,0.0270168384016084,0.6039026316734284,15.322647459886298,3.9375936837470777,0.15344999730587006,0.26785001158714294,0.38214999437332153,123.80756862810813,4,4+4,0.016826923076923076,0.17884615063667297,4160,2,100,304128,266240,151285,0.1180889423076923,0.8819110576923077,0.13551682692307693,1.177403846153846,9.71923076923077,112.76923076923077,39192,b747cb5f4883f277c42efb64f8f443721cf708cd7a2d84622677e1e89bdfd1cf,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,e201b7372b0a421a022e3289b82590d63c31b0b97d689a0d57774836551ceb8c,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,0,,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,4035c0c06e69c05409c40191455b137b6240dffdbddc96ae2986e1ddd86843f4,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\smoke-causal-v32-d2-s0\result.json
full-causal-v32-d2-s0,bitplane_lut_sequence_causal_argmax,causal-v32-d2,tiny_shakespeare_char,0,sequence_causal,64,32,0.3389,0.3382,0.0006999999999999784,2.4671805248260497,2.445071348571777,0.022109176254272445,0.35257,0.6827,11.531372316434048,3.527492309204193,0.3316518866908412,0.33158008114027215,7.180555056907068e-05,0.6793164111585825,11.82700215067405,3.5640125277834054,0.15344999730587006,0.26785001158714294,0.38214999437332153,1270.9511692419765,3,20+12,0.025721153846153845,0.1899038404226303,4160,2,127,304128,266240,151285,0.21346153846153845,0.7865384615384615,0.13467548076923078,1.2814903846153847,8.497115384615384,95.66153846153846,63216,26092aa13ed499f152f9b02d7ffb2a53b235e48973413a3b1b9fbfaa25a99944,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,e201b7372b0a421a022e3289b82590d63c31b0b97d689a0d57774836551ceb8c,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,0,,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\full-causal-v32-d2-s0\result.json
full-causal-v64-d2-s0,bitplane_lut_sequence_causal_argmax,causal-v64-d2,tiny_shakespeare_char,0,sequence_causal,64,64,0.36415,0.36275,0.0013999999999999568,2.3073506427764894,2.309064136123657,0.0017134933471676383,0.39356,0.69575,10.065000775326126,3.3312753782801585,0.3561555308225326,0.35434244067066384,0.001813090151868757,0.6937313754353212,10.302933884390475,3.3649833155722906,0.15344999730587006,0.26785001158714294,0.38214999437332153,2728.7207847289974,3,20+16,0.04014423076923077,0.0776442289352417,8320,2,182,636928,565760,296885,0.12445913461538462,0.8755408653846154,0.1252704326923077,1.3395432692307692,10.316586538461538,186.15384615384616,63216,0e08a463f83a71ed9a5dd241dbcbc729a19f36d7f688f717de1d93e4ffc157f0,1315c24e895669c69305215e0d63026268046fc752d1235a8c914208b1d2618c,e201b7372b0a421a022e3289b82590d63c31b0b97d689a0d57774836551ceb8c,c5ae1247c516a1f0a2ee1e3d89138f3cb833e021f7a85e036083bc7830b42fe1,0,,86c4e6aa9db7c042ec79f339dcb96d42b0075e16b8fc2e86bf0ca57e2dc565ed,a2b8d01246933c0923ea2a7b46a1056f40c18710360097851369cdf7958fee95,1e295139b9ec527e2ed4ca57983063431c35cafd6b508cd6eb0a867d6aabc296,bb3b61323dc5e7db8e56b938f9bf7530f2f4c0fbe958fc2c4f1cbd5517149cab,5e83140fd3bc7d77ca69051fad1f2815382ffcc716dc0cacb6dab45e86791aac,E:\Codex_work\ssh_experiment\learnable_logic_integration_20260723\docs\repro\bitplane_lut_shakespeare_char_20260724\runs\full-causal-v64-d2-s0\result.json
