method,dataset,state_width,soft_acc,discrete_acc,acc_gap,soft_loss,discrete_loss,loss_gap,train_time,epochs_to_20pct,time_to_20pct,unused_gate_ratio,activation_inactive_gate_ratio,constant_gate_ratio,literal_gate_ratio,nontrivial_gate_ratio,gate_count,predicate_count,depth,fanout_max,layer_gap_max_flip_ratio,layer_gap_final_flip_ratio,hardware,seed
progressive_scale16,cifar10,4096,0.2702,0.2644,0.0058,1.9917055740356446,2.0050368171691892,0.013331243133544612,1994.731147924991,4,263.9223744419869,0.0006009615608491004,0.03612446581196581,0.032385149572649576,0.8928285256410257,0.07478632478632478,14976,3904,9,228,0.06849822998046876,0.06849822998046876,h200_nvl,0
progressive_scale16,cifar10,8192,0.2793,0.2788,0.0005,1.963066750717163,1.9740261596679687,0.010959408950805605,3161.1430902070133,5,521.1528445370204,0.0002934272342827171,0.018999413145539906,0.01511150234741784,0.9397740610328639,0.04511443661971831,27264,8000,9,429,0.0904632568359375,0.0904632568359375,h200_nvl,0
