block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,21,6,0.8740740740740741,0.8814814814814815,0.007407407407407418,1.0558103208188658,0.9622487386067708,0.09356158221209498,0.8481481481481481,0.8481481481481481,0.0,0.9657992892795139,0.9657992892795139,0.0,0.3164976239204407,0.66640625,0.0390625,0.0,9.162485232984181
1,14,1,0.9037037037037037,0.9185185185185185,0.014814814814814836,0.7854925084997106,0.6928617124204283,0.09263079607928237,0.8888888888888888,0.8888888888888888,0.0,0.6820295545789931,0.6820295545789931,0.0,0.24769790470600128,0.8056640625,0.06113281473517418,0.0,8.964854054996977
