block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,29,7,0.8296296296296296,0.8185185185185185,0.011111111111111072,1.2992555971498843,1.240176052517361,0.059079544632523184,0.7851851851851852,0.7851851851851852,0.0,1.2426972565827545,1.2426972565827545,0.0,0.3194361627101898,0.71171875,0.03437500074505806,0.0,7.86326237602043
1,37,1,0.8814814814814815,0.8925925925925926,0.011111111111111072,1.0379731354890047,0.988113855432581,0.049859280056423705,0.8740740740740741,0.8740740740740741,0.0,0.9977319788049769,0.9977319788049769,0.0,0.24963703751564026,0.76484375,0.04335937649011612,0.0,7.716170093015535
