block,best_epoch,epochs_ran,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,14,19,10,0.1368,0.1344,0.0024000000000000132,3.9074465782165526,3.8939108146667483,0.013535763549804347,0.1344,0.1344,0.0,3.8939108146667483,3.8939108146667483,0.0,0.37267351150512695,0.0,0.0,0.0,1649.3540358829778
1,15,20,3,0.154,0.154,0.0,3.7436427310943605,3.7270683471679686,0.016574383926391878,0.154,0.154,0.0,3.7270683471679686,3.7270683471679686,0.0,0.323647677898407,0.0,0.0,0.0,1756.3970752010355
