dataset,seed,k,propagation,final_readout,calibration_mode,teacher_acc,candidate_acc,acc_gap_vs_teacher,teacher_loss,candidate_loss,loss_gap_vs_teacher,threshold_each_layer_acc,threshold_each_layer_loss,delta_acc_vs_threshold_each_layer,local_mae,local_mse,local_max_abs_error,layer_alignment_mae,final_layer_alignment_mae,original_gate_count,expanded_gate_count,gate_count_multiplier,representation_levels,representation_bits,depth,fanout_max,unused_gate_ratio,train_time,eval_time
binarized_mnist,0,4,full_popcount,popcount,per_neuron,0.877,0.869,0.008000000000000007,0.4132273864746094,0.4325692138671875,0.019341827392578115,0.782,0.7355286865234375,0.08699999999999997,0.02065621269866824,0.001536937867058441,0.12496799230575562,0.030628525085449217,0.045334296875,1600,6400,4,5,3,4,2,0.03,12.86939819296822,12.397833317052573
binarized_mnist,0,4,full_popcount,final_threshold,per_neuron,0.877,0.808,0.06899999999999995,0.4132273864746094,0.6935287475585937,0.28030136108398435,0.782,0.7355286865234375,0.026000000000000023,0.02065621269866824,0.001536937867058441,0.12496799230575562,0.06652635223388671,0.18892560546875,1600,6400,4,5,3,4,2,0.04125,12.86939819296822,15.352918988093734
binarized_mnist,0,8,full_popcount,popcount,per_neuron,0.877,0.872,0.0050000000000000044,0.4132273864746094,0.42340066528320314,0.010173278808593755,0.781,0.7424334716796875,0.09099999999999997,0.012056769337505102,0.00046200746874092147,0.06247830390930176,0.01620951141357422,0.0235958984375,1600,12800,8,9,4,4,2,0.025,12.86939819296822,11.53228124906309
binarized_mnist,0,8,full_popcount,final_threshold,per_neuron,0.877,0.819,0.05800000000000005,0.4132273864746094,0.68489990234375,0.2716725158691406,0.781,0.7424334716796875,0.03799999999999992,0.012056769337505102,0.00046200746874092147,0.06247830390930176,0.05746250457763672,0.18860787109375,1600,12800,8,9,4,4,2,0.035625,12.86939819296822,14.510550331091508
binarized_mnist,0,16,full_popcount,popcount,per_neuron,0.877,0.876,0.0010000000000000009,0.4132273864746094,0.41356185913085936,0.00033447265624997335,0.78,0.7482302856445312,0.09599999999999997,0.006887170835398138,0.00013890755326428916,0.03124713897705078,0.00831827766418457,0.012122078857421874,1600,25600,16,17,5,4,2,0.025,12.86939819296822,11.540864716051146
binarized_mnist,0,16,full_popcount,final_threshold,per_neuron,0.877,0.818,0.05900000000000005,0.4132273864746094,0.6816746826171876,0.2684472961425782,0.78,0.7482302856445312,0.03799999999999992,0.006887170835398138,0.00013890755326428916,0.03124713897705078,0.0524190958404541,0.1885253515625,1600,25600,16,17,5,4,2,0.035625,12.86939819296822,14.59253097884357
binarized_mnist,0,32,full_popcount,popcount,per_neuron,0.877,0.874,0.0030000000000000027,0.4132273864746094,0.41345321655273437,0.0002258300781249889,0.78,0.7521644897460937,0.09399999999999997,0.0036559970467351377,3.793336918533896e-05,0.01561969518661499,0.0044127276611328125,0.00601390625,1600,51200,32,33,6,4,2,0.02375,12.86939819296822,11.713912733830512
binarized_mnist,0,32,full_popcount,final_threshold,per_neuron,0.877,0.818,0.05900000000000005,0.4132273864746094,0.682168212890625,0.26894082641601563,0.78,0.7521644897460937,0.03799999999999992,0.0036559970467351377,3.793336918533896e-05,0.01561969518661499,0.05003720031738281,0.188511796875,1600,51200,32,33,6,4,2,0.034375,12.86939819296822,14.696068293880671
