method,dataset,soft_acc,discrete_acc,acc_gap,soft_loss,discrete_loss,loss_gap,train_time,epochs_to_target,unused_gate_ratio,activation_inactive_gate_ratio,constant_gate_ratio,wire_gate_ratio,inverted_literal_gate_ratio,literal_gate_ratio,nontrivial_gate_ratio,selected_function_count,selected_function_coverage,gate_count,predicate_count,depth,fanout_max,state_entropy,state_constant_ratio,state_duplicate_ratio,state_flip_rate,layer_gap_max_mae,layer_gap_max_flip_ratio,layer_gap_final_flip_ratio,gate_entropy,gate_confidence,gate_entropy_scope,scoped_gate_entropy,scoped_gate_confidence,gate_nontrivial_probability_mass,hard_carrier_acc,hard_bit_acc,hard_path_acc_gap,hard_carrier_loss,hard_bit_loss,hard_path_loss_gap,bit_exact_verified,message_mode,message_levels,input_patch_bits,state_storage_bits_per_token,trainable_parameters,strict_runtime_audit_operations,strict_runtime_floating_tensor_count,strict_runtime_exact_logits
bitstate_progressive_hard_st,cifar10,0.1845,0.2055,0.02099999999999999,2.191998123168945,2.1690215835571287,0.02297653961181645,208.29376459500054,,0.007946047000586987,0.0009348290598290599,0.0,0.9507879273504274,0.022970085470085472,0.9737580128205129,0.02624198717948718,14,0.875,14976,3904,9,232,0.8898018151521683,0.006738281634170562,0.0,0.1406527105718851,0.44365461056049055,0.25104522705078125,0.25104522705078125,0.17217735946178436,0.9041619300842285,all,0.17217735946178436,0.9041619300842285,0.07716146111488342,0.2055,0.2055,0.0,2.1690215835571287,2.1690215835571287,0.0,True,majority,2,192,4096,247424,203,0,True
