block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,39,5,0.8,0.8,0.0,1.2995943422670717,1.2836726435908565,0.01592169867621518,0.774074074074074,0.774074074074074,0.0,1.2813917371961805,1.2813917371961805,0.0,0.31583136320114136,0.65,0.02382812462747097,0.0,7.571814873983385
1,35,2,0.8962962962962963,0.9037037037037037,0.007407407407407418,1.0119923909505208,0.9718878851996527,0.0401045057508681,0.8851851851851852,0.8851851851851852,0.0,0.9648955168547454,0.9648955168547454,0.0,0.24110980331897736,0.726171875,0.03593749925494194,0.0,7.372187900997233
