block,best_epoch,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,21,6,0.8740740740740741,0.8814814814814815,0.007407407407407418,1.0558103208188658,0.9622487386067708,0.09356158221209498,0.8814814814814815,0.8814814814814815,0.0,0.9622487386067708,0.9622487386067708,0.0,0.3128480613231659,0.0,0.0,0.0,9.014773267001146
1,22,1,0.9148148148148149,0.9111111111111111,0.0037037037037037646,0.7063685099283854,0.6624419035734954,0.043926606354889985,0.9111111111111111,0.9111111111111111,0.0,0.6624419035734954,0.6624419035734954,0.0,0.24839897453784943,0.0,0.0,0.0,8.804174807999516
