method,dataset,seed,comparison,layer,prefix_depth,mean_abs_diff,max_abs_diff,mse,binary_flip_ratio,soft_inactive_ratio,hard_inactive_ratio
dlgn_anneal,random_sparse10,1,full_soft_vs_discrete,3,4,0.27750885486602783,0.8306528329849243,0.10842836648225784,0.110687255859375,0.0,0.21875
gumbel_st,random_sparse10,1,full_soft_vs_discrete,0,1,0.43235325813293457,0.6109325885772705,0.19287735223770142,0.198394775390625,0.0,0.2265625
gumbel_st,random_sparse10,1,full_soft_vs_discrete,1,2,0.4802625775337219,0.6622331142425537,0.23383456468582153,0.33636474609375,0.0,0.2734375
gumbel_st,random_sparse10,1,full_soft_vs_discrete,2,3,0.47361212968826294,0.6436904668807983,0.22772249579429626,0.29730224609375,0.0,0.4375
gumbel_st,random_sparse10,1,full_soft_vs_discrete,3,4,0.4670267105102539,0.6892046928405762,0.22359955310821533,0.3172607421875,0.0,0.453125
hard_st_cage,random_sparse10,1,full_soft_vs_discrete,0,1,0.4605894088745117,0.6239333152770996,0.21896691620349884,0.342864990234375,0.0,0.1484375
hard_st_cage,random_sparse10,1,full_soft_vs_discrete,1,2,0.4885720908641815,0.5902818441390991,0.24000956118106842,0.427978515625,0.0,0.203125
hard_st_cage,random_sparse10,1,full_soft_vs_discrete,2,3,0.48655205965042114,0.5688788294792175,0.2377835065126419,0.338226318359375,0.0,0.34375
hard_st_cage,random_sparse10,1,full_soft_vs_discrete,3,4,0.4937315285205841,0.5684071779251099,0.24442049860954285,0.414886474609375,0.0,0.3203125
block_relaxed,random_sparse10,1,full_soft_vs_discrete,0,1,0.41622060537338257,0.6478413343429565,0.18064820766448975,0.162384033203125,0.0,0.171875
block_relaxed,random_sparse10,1,full_soft_vs_discrete,1,2,0.47637179493904114,0.6618874073028564,0.2306501418352127,0.3470458984375,0.0,0.1953125
block_relaxed,random_sparse10,1,full_soft_vs_discrete,2,3,0.4637085497379303,0.6335405111312866,0.21946069598197937,0.296356201171875,0.0,0.3515625
block_relaxed,random_sparse10,1,full_soft_vs_discrete,3,4,0.4733023941516876,0.6683765649795532,0.2291528582572937,0.354339599609375,0.0,0.2890625
block_hard_refit,random_sparse10,1,full_soft_vs_discrete,0,1,0.40167754888534546,0.49871355295181274,0.16610510647296906,0.0,0.0,0.1484375
block_hard_refit,random_sparse10,1,full_soft_vs_discrete,1,2,0.4697156548500061,0.64093416929245,0.2239736020565033,0.324005126953125,0.0,0.1953125
block_hard_refit,random_sparse10,1,full_soft_vs_discrete,2,3,0.46443673968315125,0.6657137870788574,0.22010186314582825,0.302947998046875,0.0,0.328125
block_hard_refit,random_sparse10,1,full_soft_vs_discrete,3,4,0.4667651057243347,0.6717523336410522,0.22247590124607086,0.29644775390625,0.0,0.4140625
block_hard_refit,random_sparse10,1,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.1484375,0.1484375
block_hard_refit,random_sparse10,1,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.1953125,0.1953125
block_hard_refit,random_sparse10,1,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.328125,0.328125
block_hard_refit,random_sparse10,1,path_soft_vs_discrete,3,4,0.39107546210289,0.4998728632926941,0.15998443961143494,0.0,0.125,0.4140625
block_hard_task_refit,random_sparse10,1,full_soft_vs_discrete,0,1,0.4229506850242615,0.7235637903213501,0.18737825751304626,0.135406494140625,0.0,0.203125
block_hard_task_refit,random_sparse10,1,full_soft_vs_discrete,1,2,0.4821244776248932,0.6947423219680786,0.23628969490528107,0.38397216796875,0.0,0.265625
block_hard_task_refit,random_sparse10,1,full_soft_vs_discrete,2,3,0.4717252254486084,0.7022156119346619,0.2271505445241928,0.362274169921875,0.0,0.4375
block_hard_task_refit,random_sparse10,1,full_soft_vs_discrete,3,4,0.4706452190876007,0.8088971376419067,0.226467564702034,0.3321533203125,0.0,0.609375
block_hard_task_refit,random_sparse10,1,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.203125,0.203125
block_hard_task_refit,random_sparse10,1,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.265625,0.265625
block_hard_task_refit,random_sparse10,1,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.4375,0.4375
block_hard_task_refit,random_sparse10,1,path_soft_vs_discrete,3,4,0.41083770990371704,0.8080575466156006,0.179034024477005,0.1158447265625,0.234375,0.609375
dlgn,parity8,2,full_soft_vs_discrete,0,1,0.3940596878528595,0.6630542278289795,0.16538190841674805,0.1524658203125,0.0,0.1640625
dlgn,parity8,2,full_soft_vs_discrete,1,2,0.4589778184890747,0.6672060489654541,0.21615593135356903,0.285888671875,0.0,0.28125
dlgn,parity8,2,full_soft_vs_discrete,2,3,0.47462305426597595,0.6482609510421753,0.2293083220720291,0.3426513671875,0.0,0.4296875
dlgn,parity8,2,full_soft_vs_discrete,3,4,0.47333019971847534,0.652046799659729,0.22802656888961792,0.336669921875,0.0,0.4921875
dlgn_anneal,parity8,2,full_soft_vs_discrete,0,1,0.17199532687664032,0.6622732877731323,0.058344971388578415,0.0419921875,0.0,0.1640625
dlgn_anneal,parity8,2,full_soft_vs_discrete,1,2,0.25713181495666504,0.7610086798667908,0.0987023264169693,0.09765625,0.0,0.265625
dlgn_anneal,parity8,2,full_soft_vs_discrete,2,3,0.3234207332134247,0.8292831182479858,0.13613827526569366,0.1671142578125,0.0,0.390625
dlgn_anneal,parity8,2,full_soft_vs_discrete,3,4,0.32963618636131287,0.8708361983299255,0.14124265313148499,0.2064208984375,0.0,0.4296875
gumbel_st,parity8,2,full_soft_vs_discrete,0,1,0.4171629846096039,0.6559286117553711,0.18134988844394684,0.17529296875,0.0,0.1640625
gumbel_st,parity8,2,full_soft_vs_discrete,1,2,0.46281227469444275,0.6479462385177612,0.21866180002689362,0.2882080078125,0.0,0.2890625
gumbel_st,parity8,2,full_soft_vs_discrete,2,3,0.47540587186813354,0.628333330154419,0.22975021600723267,0.3480224609375,0.0,0.3984375
gumbel_st,parity8,2,full_soft_vs_discrete,3,4,0.47461408376693726,0.6496222615242004,0.22923071682453156,0.3017578125,0.0,0.4140625
hard_st_cage,parity8,2,full_soft_vs_discrete,0,1,0.48971593379974365,0.5945639610290527,0.24124446511268616,0.411376953125,0.0,0.1875
hard_st_cage,parity8,2,full_soft_vs_discrete,1,2,0.4913787245750427,0.5590772032737732,0.24204431474208832,0.3802490234375,0.0,0.328125
hard_st_cage,parity8,2,full_soft_vs_discrete,2,3,0.4932180345058441,0.5670735836029053,0.2437141090631485,0.34423828125,0.0,0.46875
hard_st_cage,parity8,2,full_soft_vs_discrete,3,4,0.49148452281951904,0.5532398223876953,0.24208782613277435,0.3446044921875,0.015625,0.5703125
block_relaxed,parity8,2,full_soft_vs_discrete,0,1,0.4089520573616028,0.6264533996582031,0.1750897318124771,0.1644287109375,0.0,0.15625
block_relaxed,parity8,2,full_soft_vs_discrete,1,2,0.45872899889945984,0.6824134588241577,0.21573075652122498,0.2672119140625,0.0,0.3046875
block_relaxed,parity8,2,full_soft_vs_discrete,2,3,0.4725154638290405,0.6477705240249634,0.22732818126678467,0.332763671875,0.0,0.421875
block_relaxed,parity8,2,full_soft_vs_discrete,3,4,0.473618745803833,0.6315202713012695,0.22832542657852173,0.3319091796875,0.0,0.4921875
block_hard_refit,parity8,2,full_soft_vs_discrete,0,1,0.39706677198410034,0.499846488237381,0.16320443153381348,0.0,0.0,0.1484375
block_hard_refit,parity8,2,full_soft_vs_discrete,1,2,0.455951452255249,0.6476901769638062,0.2129083126783371,0.2633056640625,0.0,0.3359375
block_hard_refit,parity8,2,full_soft_vs_discrete,2,3,0.47295933961868286,0.6354717016220093,0.22769653797149658,0.33056640625,0.0,0.4375
block_hard_refit,parity8,2,full_soft_vs_discrete,3,4,0.46773433685302734,0.6495335102081299,0.22227609157562256,0.25244140625,0.0,0.546875
block_hard_refit,parity8,2,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.1484375,0.1484375
block_hard_refit,parity8,2,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.3359375,0.3359375
block_hard_refit,parity8,2,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.4375,0.4375
block_hard_refit,parity8,2,path_soft_vs_discrete,3,4,0.3926166892051697,0.49996650218963623,0.15960350632667542,0.0,0.1796875,0.546875
block_hard_task_refit,parity8,2,full_soft_vs_discrete,0,1,0.4247263967990875,0.7688261270523071,0.19086408615112305,0.14306640625,0.0,0.1640625
block_hard_task_refit,parity8,2,full_soft_vs_discrete,1,2,0.47172674536705017,0.7642779350280762,0.22858135402202606,0.36328125,0.0,0.3359375
block_hard_task_refit,parity8,2,full_soft_vs_discrete,2,3,0.47565704584121704,0.7644622325897217,0.23038770258426666,0.3233642578125,0.0,0.5078125
block_hard_task_refit,parity8,2,full_soft_vs_discrete,3,4,0.47311341762542725,0.6845948100090027,0.22772307693958282,0.2728271484375,0.0,0.6875
block_hard_task_refit,parity8,2,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.1640625,0.1640625
block_hard_task_refit,parity8,2,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.3359375,0.3359375
block_hard_task_refit,parity8,2,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.5078125,0.5078125
block_hard_task_refit,parity8,2,path_soft_vs_discrete,3,4,0.4109572470188141,0.7671729326248169,0.1777132749557495,0.089599609375,0.265625,0.6875
dlgn,majority9,2,full_soft_vs_discrete,0,1,0.3290793299674988,0.6354462504386902,0.12423984706401825,0.10772705078125,0.0,0.1171875
dlgn,majority9,2,full_soft_vs_discrete,1,2,0.4373961091041565,0.6380534172058105,0.19747117161750793,0.23175048828125,0.0,0.2109375
dlgn,majority9,2,full_soft_vs_discrete,2,3,0.47304990887641907,0.609821081161499,0.226498082280159,0.30792236328125,0.0,0.2734375
dlgn,majority9,2,full_soft_vs_discrete,3,4,0.4798971712589264,0.6479095220565796,0.23393011093139648,0.37530517578125,0.0,0.3203125
dlgn_anneal,majority9,2,full_soft_vs_discrete,0,1,0.06546350568532944,0.6217103004455566,0.018688606098294258,0.01019287109375,0.0,0.078125
dlgn_anneal,majority9,2,full_soft_vs_discrete,1,2,0.15479081869125366,0.6724129915237427,0.04979557916522026,0.03485107421875,0.0,0.1875
dlgn_anneal,majority9,2,full_soft_vs_discrete,2,3,0.234579935669899,0.7489013671875,0.08721214532852173,0.09619140625,0.0,0.234375
dlgn_anneal,majority9,2,full_soft_vs_discrete,3,4,0.3015967011451721,0.7980377078056335,0.12158149480819702,0.1431884765625,0.0,0.265625
gumbel_st,majority9,2,full_soft_vs_discrete,0,1,0.4230029881000519,0.6539735794067383,0.18629951775074005,0.17108154296875,0.0,0.1796875
gumbel_st,majority9,2,full_soft_vs_discrete,1,2,0.46860364079475403,0.6475367546081543,0.22300942242145538,0.307861328125,0.0,0.328125
gumbel_st,majority9,2,full_soft_vs_discrete,2,3,0.4779835641384125,0.604453444480896,0.23121067881584167,0.3145751953125,0.0,0.390625
gumbel_st,majority9,2,full_soft_vs_discrete,3,4,0.47575682401657104,0.659548819065094,0.2299327254295349,0.34307861328125,0.0,0.4453125
hard_st_cage,majority9,2,full_soft_vs_discrete,0,1,0.47767090797424316,0.586370050907135,0.23067568242549896,0.35076904296875,0.0,0.2421875
hard_st_cage,majority9,2,full_soft_vs_discrete,1,2,0.49113377928733826,0.5796704888343811,0.24192799627780914,0.37042236328125,0.0,0.4375
hard_st_cage,majority9,2,full_soft_vs_discrete,2,3,0.492618203163147,0.5523859262466431,0.24311508238315582,0.32684326171875,0.0,0.6171875
hard_st_cage,majority9,2,full_soft_vs_discrete,3,4,0.49261021614074707,0.5519150495529175,0.24314182996749878,0.3765869140625,0.0078125,0.5859375
block_relaxed,majority9,2,full_soft_vs_discrete,0,1,0.40362659096717834,0.6746119260787964,0.17217712104320526,0.17059326171875,0.0,0.21875
block_relaxed,majority9,2,full_soft_vs_discrete,1,2,0.4624178111553192,0.6482869386672974,0.217766672372818,0.28204345703125,0.0,0.375
block_relaxed,majority9,2,full_soft_vs_discrete,2,3,0.4775141477584839,0.6111387014389038,0.23055870831012726,0.2974853515625,0.0,0.4453125
block_relaxed,majority9,2,full_soft_vs_discrete,3,4,0.4756254553794861,0.6450906991958618,0.22966799139976501,0.326904296875,0.0,0.4453125
block_hard_refit,majority9,2,full_soft_vs_discrete,0,1,0.3889153301715851,0.499941349029541,0.1574658751487732,0.0,0.0,0.1796875
block_hard_refit,majority9,2,full_soft_vs_discrete,1,2,0.45665010809898376,0.6516509056091309,0.2120530605316162,0.22674560546875,0.0,0.265625
block_hard_refit,majority9,2,full_soft_vs_discrete,2,3,0.47579869627952576,0.6013824343681335,0.2288835644721985,0.3165283203125,0.0,0.359375
block_hard_refit,majority9,2,full_soft_vs_discrete,3,4,0.4691494405269623,0.6239246129989624,0.22320546209812164,0.29290771484375,0.0,0.3984375
block_hard_refit,majority9,2,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.1796875,0.1796875
block_hard_refit,majority9,2,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.265625,0.265625
block_hard_refit,majority9,2,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.359375,0.359375
block_hard_refit,majority9,2,path_soft_vs_discrete,3,4,0.3901892900466919,0.4989432692527771,0.15807904303073883,0.0,0.140625,0.3984375
block_hard_task_refit,majority9,2,full_soft_vs_discrete,0,1,0.4202954173088074,0.8081411123275757,0.1888459324836731,0.15399169921875,0.0,0.2578125
block_hard_task_refit,majority9,2,full_soft_vs_discrete,1,2,0.47292864322662354,0.7342745661735535,0.2281476855278015,0.3197021484375,0.0,0.3359375
block_hard_task_refit,majority9,2,full_soft_vs_discrete,2,3,0.48042237758636475,0.6197105050086975,0.23337285220623016,0.3382568359375,0.0,0.4375
block_hard_task_refit,majority9,2,full_soft_vs_discrete,3,4,0.47417977452278137,0.6256762146949768,0.22814595699310303,0.3612060546875,0.0,0.5390625
block_hard_task_refit,majority9,2,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.2578125,0.2578125
block_hard_task_refit,majority9,2,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.3359375,0.3359375
block_hard_task_refit,majority9,2,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.4375,0.4375
block_hard_task_refit,majority9,2,path_soft_vs_discrete,3,4,0.41799354553222656,0.857733428478241,0.18632885813713074,0.10784912109375,0.2265625,0.5390625
dlgn,random_sparse10,2,full_soft_vs_discrete,0,1,0.32620230317115784,0.6321123242378235,0.12571126222610474,0.10479736328125,0.0,0.0859375
dlgn,random_sparse10,2,full_soft_vs_discrete,1,2,0.43189433217048645,0.6950907707214355,0.19496044516563416,0.212982177734375,0.0,0.21875
dlgn,random_sparse10,2,full_soft_vs_discrete,2,3,0.4670179784297943,0.7134621143341064,0.22195032238960266,0.255523681640625,0.0,0.2734375
dlgn,random_sparse10,2,full_soft_vs_discrete,3,4,0.4747011363506317,0.6462562680244446,0.22865402698516846,0.326263427734375,0.0,0.34375
dlgn_anneal,random_sparse10,2,full_soft_vs_discrete,0,1,0.0901060402393341,0.5765150785446167,0.027850085869431496,0.0152587890625,0.0,0.1015625
dlgn_anneal,random_sparse10,2,full_soft_vs_discrete,1,2,0.15801158547401428,0.6904220581054688,0.05545644462108612,0.04632568359375,0.0,0.1953125
dlgn_anneal,random_sparse10,2,full_soft_vs_discrete,2,3,0.22699692845344543,0.7400190830230713,0.08447394520044327,0.08428955078125,0.0,0.25
dlgn_anneal,random_sparse10,2,full_soft_vs_discrete,3,4,0.2788051962852478,0.8280904293060303,0.11089500784873962,0.133026123046875,0.0,0.3515625
gumbel_st,random_sparse10,2,full_soft_vs_discrete,0,1,0.4297196567058563,0.6271618604660034,0.19057142734527588,0.204864501953125,0.0,0.1953125
gumbel_st,random_sparse10,2,full_soft_vs_discrete,1,2,0.4672691524028778,0.6146550178527832,0.22148652374744415,0.28271484375,0.0,0.3671875
gumbel_st,random_sparse10,2,full_soft_vs_discrete,2,3,0.47920554876327515,0.6494389176368713,0.23308393359184265,0.37542724609375,0.0,0.4453125
gumbel_st,random_sparse10,2,full_soft_vs_discrete,3,4,0.4779653251171112,0.6302578449249268,0.232049822807312,0.33880615234375,0.0,0.453125
hard_st_cage,random_sparse10,2,full_soft_vs_discrete,0,1,0.46138373017311096,0.653408408164978,0.2200503945350647,0.318084716796875,0.0,0.1484375
hard_st_cage,random_sparse10,2,full_soft_vs_discrete,1,2,0.48064011335372925,0.6027681231498718,0.23402628302574158,0.3594970703125,0.0,0.3046875
hard_st_cage,random_sparse10,2,full_soft_vs_discrete,2,3,0.4840089678764343,0.5994579792022705,0.23588277399539948,0.3544921875,0.0,0.390625
hard_st_cage,random_sparse10,2,full_soft_vs_discrete,3,4,0.4915100932121277,0.5453798770904541,0.2420753687620163,0.313140869140625,0.0078125,0.4453125
block_relaxed,random_sparse10,2,full_soft_vs_discrete,0,1,0.41173991560935974,0.651465892791748,0.1772020161151886,0.168701171875,0.0,0.171875
block_relaxed,random_sparse10,2,full_soft_vs_discrete,1,2,0.46262893080711365,0.6698399782180786,0.21832025051116943,0.269561767578125,0.0,0.3203125
block_relaxed,random_sparse10,2,full_soft_vs_discrete,2,3,0.4720683991909027,0.6516543626785278,0.22632363438606262,0.29461669921875,0.0,0.359375
block_relaxed,random_sparse10,2,full_soft_vs_discrete,3,4,0.47456422448158264,0.6449944972991943,0.22846713662147522,0.312042236328125,0.0,0.421875
block_hard_refit,random_sparse10,2,full_soft_vs_discrete,0,1,0.39898738265037537,0.4995284676551819,0.1644495278596878,0.0,0.0,0.1328125
block_hard_refit,random_sparse10,2,full_soft_vs_discrete,1,2,0.45637550950050354,0.6006532311439514,0.21189522743225098,0.235504150390625,0.0,0.296875
block_hard_refit,random_sparse10,2,full_soft_vs_discrete,2,3,0.4686993360519409,0.6438456773757935,0.22290901839733124,0.276275634765625,0.0,0.3515625
block_hard_refit,random_sparse10,2,full_soft_vs_discrete,3,4,0.47294139862060547,0.6295225620269775,0.22697049379348755,0.314422607421875,0.0,0.4296875
block_hard_refit,random_sparse10,2,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.1328125,0.1328125
block_hard_refit,random_sparse10,2,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.296875,0.296875
block_hard_refit,random_sparse10,2,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.3515625,0.3515625
block_hard_refit,random_sparse10,2,path_soft_vs_discrete,3,4,0.3986175060272217,0.49943459033966064,0.1639249473810196,0.0,0.1484375,0.4296875
block_hard_task_refit,random_sparse10,2,full_soft_vs_discrete,0,1,0.42789405584335327,0.8130343556404114,0.19335618615150452,0.135345458984375,0.0,0.203125
block_hard_task_refit,random_sparse10,2,full_soft_vs_discrete,1,2,0.46662625670433044,0.6802111864089966,0.22222545742988586,0.274444580078125,0.0,0.4296875
block_hard_task_refit,random_sparse10,2,full_soft_vs_discrete,2,3,0.4746173620223999,0.6662110090255737,0.22884702682495117,0.309661865234375,0.0,0.5625
block_hard_task_refit,random_sparse10,2,full_soft_vs_discrete,3,4,0.4798860251903534,0.6330503821372986,0.23377232253551483,0.372650146484375,0.0,0.671875
block_hard_task_refit,random_sparse10,2,path_soft_vs_discrete,0,1,0.0,0.0,0.0,0.0,0.203125,0.203125
block_hard_task_refit,random_sparse10,2,path_soft_vs_discrete,1,2,0.0,0.0,0.0,0.0,0.4296875,0.4296875
block_hard_task_refit,random_sparse10,2,path_soft_vs_discrete,2,3,0.0,0.0,0.0,0.0,0.5625,0.5625
block_hard_task_refit,random_sparse10,2,path_soft_vs_discrete,3,4,0.4173961877822876,0.7704068422317505,0.18250398337841034,0.09149169921875,0.296875,0.671875
