block,best_epoch,epochs_ran,epochs_to_90pct_best,pre_refit_soft_acc,pre_refit_hard_acc,pre_refit_acc_gap,pre_refit_soft_loss,pre_refit_hard_loss,pre_refit_loss_gap,post_refit_soft_acc,post_refit_hard_acc,post_refit_acc_gap,post_refit_soft_loss,post_refit_hard_loss,post_refit_loss_gap,refit_bit_error,refit_address_coverage,changed_truth_ratio,changed_wiring_ratio,block_train_seconds
0,14,18,2,0.2919,0.29645,0.0045499999999999985,2.645416192626953,2.6362983573913574,0.009117835235595617,0.29645,0.29645,0.0,2.6362983573913574,2.6362983573913574,0.0,0.3658544421195984,0.0,0.0,0.0,2657.8243594290107
1,14,18,1,0.37775,0.3745,0.003249999999999975,2.2303585145950318,2.2455350204467774,0.01517650585174568,0.3745,0.3745,0.0,2.2455350204467774,2.2455350204467774,0.0,0.26056399941444397,0.0,0.0,0.0,2666.806838051998
